fullid,mean_guidance_score,median_guidance_score,sd_guidance_score
ENSGT00390000003100.Euteleostomi.001_AA,0.7596914238873129,1.0,0.41477826962970477
ENSGT00390000007870.Euteleostomi.001_AA,0.6973671385500152,1.0,0.44420276245924695
ENSGT00390000003745.Euteleostomi.001_AA,0.8742871764552633,1.0,0.3222989181250785
ENSGT00390000005702.Euteleostomi.001_AA,0.8289015324041613,0.9989795918367347,0.34432779053571905
ENSGT00390000007883.Euteleostomi.001_AA,0.924865166217911,1.0,0.2603712168921356
ENSGT00390000007637.Euteleostomi.001_AA,0.6813525838321262,0.975,0.43955034154173395
ENSGT00390000005147.Euteleostomi.001_AA,0.8076207331195981,1.0,0.37476014127628404
ENSGT00390000004496.Euteleostomi.001_AA,0.7843142105229165,1.0,0.40487075275374834
ENSGT00390000002422.Euteleostomi.001_AA,0.7332754376229804,0.9948979591836735,0.42366079271382023
ENSGT00390000002236.Euteleostomi.001_AA,0.8768198195049437,1.0,0.323573486354981
ENSGT00390000000546.Euteleostomi.001_AA,0.8040828674111621,1.0,0.38123432588449174
ENSGT00390000006485.Euteleostomi.001_AA,0.707007791024984,1.0,0.4447797398057481
ENSGT00390000009222.Euteleostomi.001_AA,0.7769316952395396,0.9966604823747681,0.36017061227755137
ENSGT00390000006344.Euteleostomi.001_AA,0.7795198117335708,1.0,0.4054225522025899
ENSGT00390000003299.Euteleostomi.001_AA,0.7336957947063074,0.9795918367346939,0.40248609673798313
ENSGT00390000007488.Euteleostomi.001_AA,0.8485470753306383,1.0,0.3438670948832828
ENSGT00390000007349.Euteleostomi.001_AA,0.6793093269575219,0.9628942486085343,0.4231545443957208
ENSGT00390000003901.Euteleostomi.001_AA,0.8141885218209229,1.0,0.36949565446206173
ENSGT00390000004118.Euteleostomi.001_AA,0.7986300174899011,0.9967083607636603,0.3699339202348534
ENSGT00390000000709.Euteleostomi.001_AA,0.7697307414565384,1.0,0.39939563250969634
ENSGT00390000008117.Euteleostomi.001_AA,0.6219227261117787,0.9494897959183674,0.4611794197090619
ENSGT00390000007071.Euteleostomi.001_AA,0.8952389070716208,1.0,0.29576758906932765
ENSGT00390000004149.Euteleostomi.001_AA,0.8292845199949955,1.0,0.3577185529538882
ENSGT00390000007696.Euteleostomi.001_AA,0.8535034155381378,1.0,0.3371032544407746
ENSGT00390000005033.Euteleostomi.001_AA,0.7552673805591512,1.0,0.4143602115227334
ENSGT00390000009628.Euteleostomi.001_AA,0.7882787602214828,1.0,0.3976911834401946
ENSGT00390000007712.Euteleostomi.001_AA,0.5137275326317534,0.7414965986394558,0.47377849090455687
ENSGT00390000008060.Euteleostomi.001_AA,0.756906512639299,1.0,0.4119499108877009
ENSGT00390000008438.Euteleostomi.001_AA,0.5908001078408698,0.9489795918367347,0.469601014659959
ENSGT00390000000463.Euteleostomi.001_AA,0.7695564529159897,0.9946761313220941,0.386765096053123
ENSGT00390000002313.Euteleostomi.001_AA,0.8738964501889119,1.0,0.316805902777816
ENSGT00390000006486.Euteleostomi.001_AA,0.8462297918276827,1.0,0.35842393183754595
ENSGT00390000005498.Euteleostomi.001_AA,0.7009326767571438,1.0,0.4381730704799498
ENSGT00390000004495.Euteleostomi.001_AA,0.9179074551481242,1.0,0.2622802438926868
ENSGT00390000005481.Euteleostomi.001_AA,0.7191300603560978,1.0,0.44344470434545435
ENSGT00390000005554.Euteleostomi.001_AA,0.7750661569121232,1.0,0.39448323450776407
ENSGT00390000003464.Euteleostomi.001_AA,0.7779076645844705,1.0,0.40654240151626236
ENSGT00390000001500.Euteleostomi.001_AA,0.7556587394132795,1.0,0.4145510160289283
ENSGT00390000007547.Euteleostomi.001_AA,0.8220576237390576,1.0,0.3583381115602176
ENSGT00390000003283.Euteleostomi.001_AA,0.624799578911217,0.9720730397422127,0.46848782234689396
ENSGT00390000001263.Euteleostomi.001_AA,0.827536056053593,1.0,0.35462063316719344
ENSGT00390000008264.Euteleostomi.001_AA,0.6962298957995042,1.0,0.43997058892744484
ENSGT00390000002833.Euteleostomi.001_AA,0.8572434272618552,1.0,0.34433819111437763
ENSGT00390000006867.Euteleostomi.001_AA,0.8893557460554232,1.0,0.2940328702975565
ENSGT00390000000636.Euteleostomi.001_AA,0.8312558705111275,1.0,0.3412893485473621
ENSGT00390000009631.Euteleostomi.001_AA,0.8652049179312122,1.0,0.3278100730936987
ENSGT00390000003628.Euteleostomi.001_AA,0.7247904044595205,1.0,0.43108702066436855
ENSGT00390000004874.Euteleostomi.001_AA,0.7278114757929891,1.0,0.4303607899918273
ENSGT00390000006620.Euteleostomi.001_AA,0.7487823090757921,0.9963985594237695,0.40727698823075953
ENSGT00390000002031.Euteleostomi.001_AA,0.865223640599753,1.0,0.3169321681326935
ENSGT00390000007899.Euteleostomi.001_AA,0.4691076065330445,0.20408163265306123,0.4794097384510272
ENSGT00390000006474.Euteleostomi.001_AA,0.9017764169196273,1.0,0.2766188163253379
ENSGT00390000006260.Euteleostomi.001_AA,0.9173252625317345,1.0,0.27104895333525747
ENSGT00390000002234.Euteleostomi.001_AA,0.7377728563659727,1.0,0.41580573043612895
ENSGT00390000000491.Euteleostomi.001_AA,0.7915226207460418,1.0,0.3873260349563087
ENSGT00390000006425.Euteleostomi.001_AA,0.23691822767195742,0.0,0.4216030781369482
ENSGT00390000004541.Euteleostomi.001_AA,0.6916165469120393,0.967032967032967,0.43310739666788095
ENSGT00390000007697.Euteleostomi.001_AA,0.7224013831931361,1.0,0.44018328682118374
ENSGT00390000007823.Euteleostomi.001_AA,0.7680021305082783,1.0,0.4052636172241354
ENSGT00390000005063.Euteleostomi.001_AA,0.7820185378570962,1.0,0.3947368773071761
ENSGT00390000007635.Euteleostomi.001_AA,0.7739769370127202,1.0,0.41026138489107405
ENSGT00390000003024.Euteleostomi.001_AA,0.6916554502685531,1.0,0.45255896517069477
ENSGT00390000008092.Euteleostomi.001_AA,0.7661902257464388,1.0,0.39797487374505525
ENSGT00390000005861.Euteleostomi.001_AA,0.9222246963519377,1.0,0.2620394269962756
ENSGT00390000005114.Euteleostomi.001_AA,0.8967006016186074,1.0,0.2971787145882067
ENSGT00390000008702.Euteleostomi.001_AA,0.9373202671277494,1.0,0.23394337167383672
ENSGT00390000005830.Euteleostomi.001_AA,0.785408784100258,1.0,0.39517566436302426
ENSGT00390000005700.Euteleostomi.001_AA,0.5875908198103795,0.8625450180072028,0.4619164822981536
ENSGT00390000006670.Euteleostomi.001_AA,0.8588928423257248,1.0,0.3346561531300374
ENSGT00390000002061.Euteleostomi.001_AA,0.7667884571007498,1.0,0.40321901177968883
ENSGT00390000005089.Euteleostomi.001_AA,0.6741799313071284,0.972972972972973,0.42841472959797183
ENSGT00390000002675.Euteleostomi.001_AA,0.7793352298459274,1.0,0.4090628370427172
ENSGT00390000001159.Euteleostomi.001_AA,0.8814756622352296,1.0,0.3089889811615454
ENSGT00390000003919.Euteleostomi.001_AA,0.8941017484967215,1.0,0.29973982465772
ENSGT00390000002030.Euteleostomi.001_AA,0.8835073678632777,1.0,0.30602195702130464
ENSGT00390000007069.Euteleostomi.001_AA,0.9444924476143162,1.0,0.2216737622235425
ENSGT00390000003948.Euteleostomi.001_AA,0.7350854325959373,1.0,0.41778386919443466
ENSGT00390000004886.Euteleostomi.001_AA,0.656677689112204,0.9961389961389961,0.45448769783493487
ENSGT00390000004077.Euteleostomi.001_AA,0.7649782572071792,1.0,0.40006785673346207
ENSGT00390000004902.Euteleostomi.001_AA,0.8013659634705205,1.0,0.3863064544199583
ENSGT00390000009630.Euteleostomi.001_AA,0.9300583424289802,1.0,0.24380252801841545
ENSGT00390000004026.Euteleostomi.001_AA,0.8501204414978619,1.0,0.3445842012946973
ENSGT00390000007352.Euteleostomi.001_AA,0.8957277562638306,1.0,0.29397204572575664
ENSGT00390000003282.Euteleostomi.001_AA,0.7561965538678769,0.9946294307196563,0.3995449969139479
ENSGT00390000003512.Euteleostomi.001_AA,0.39881407892271176,0.0,0.4559075499714337
ENSGT00390000001485.Euteleostomi.001_AA,0.9025632658250832,1.0,0.29394452556353445
ENSGT00390000008557.Euteleostomi.001_AA,0.7179623303381806,1.0,0.4453349673526308
ENSGT00390000008296.Euteleostomi.001_AA,0.8564120583930642,1.0,0.3368621480549411
ENSGT00390000001146.Euteleostomi.001_AA,0.9424493493751781,1.0,0.22619203691396692
ENSGT00390000007027.Euteleostomi.001_AA,0.9072244782414426,1.0,0.27593611128975765
ENSGT00390000008865.Euteleostomi.001_AA,0.6345562855338998,0.9744897959183674,0.45731657694436517
ENSGT00390000001752.Euteleostomi.001_AA,0.7509832076731331,1.0,0.4272246523520422
ENSGT00390000007662.Euteleostomi.001_AA,0.81528473141369,1.0,0.35813241649817656
ENSGT00390000006718.Euteleostomi.001_AA,0.7552947960678447,0.9991315675206253,0.41767294698755547
ENSGT00390000002109.Euteleostomi.001_AA,0.653827396103395,1.0,0.4640486246633923
ENSGT00390000007874.Euteleostomi.001_AA,0.7634515259238256,1.0,0.38103310728387146
ENSGT00390000005065.Euteleostomi.001_AA,0.7396031648390022,1.0,0.4234134522491888
ENSGT00390000006879.Euteleostomi.001_AA,0.750349190603973,1.0,0.4022391189634548
ENSGT00390000006088.Euteleostomi.001_AA,0.7664477387850598,1.0,0.40829525982799564
ENSGT00390000000464.Euteleostomi.001_AA,0.9361060260814961,1.0,0.21344947906651432
ENSGT00390000009300.Euteleostomi.001_AA,0.8716644338063901,1.0,0.32401939054905526
ENSGT00390000002232.Euteleostomi.001_AA,0.7120295935725364,1.0,0.4378218580985184
ENSGT00390000005553.Euteleostomi.001_AA,0.5042439829196839,0.8624667258207631,0.47914899228225116
ENSGT00390000005486.Euteleostomi.001_AA,0.791404074882629,0.9965014577259476,0.38924346163223483
ENSGT00390000008314.Euteleostomi.001_AA,0.8847899314661019,1.0,0.3087887623498049
ENSGT00390000007540.Euteleostomi.001_AA,0.7035424806021012,1.0,0.4277514790119017
ENSGT00390000008232.Euteleostomi.001_AA,0.7749892890034484,1.0,0.3864283418714198
ENSGT00390000007354.Euteleostomi.001_AA,0.9122682538842231,1.0,0.2769467438219652
ENSGT00390000005261.Euteleostomi.001_AA,0.5796569999015299,0.9948979591836735,0.486806814995424
ENSGT00390000007688.Euteleostomi.001_AA,0.8577210647209855,1.0,0.3293654819003791
ENSGT00390000000885.Euteleostomi.001_AA,0.73818588829438,0.99848828420257,0.421919397924526
ENSGT00390000002110.Euteleostomi.001_AA,0.7471982103752006,1.0,0.41590340199774356
ENSGT00390000003758.Euteleostomi.001_AA,0.6564807369153899,0.9411302982731554,0.44802416363173975
ENSGT00390000004904.Euteleostomi.001_AA,0.7736644644866983,1.0,0.40136548740486316
ENSGT00390000002865.Euteleostomi.001_AA,0.8357289361017135,1.0,0.3591674612867571
ENSGT00390000008158.Euteleostomi.001_AA,0.8578364713043585,1.0,0.3266080307647037
ENSGT00390000004106.Euteleostomi.001_AA,0.9099944208555956,1.0,0.2761541555966411
ENSGT00390000000087.Euteleostomi.001_AA,0.7941126475029303,1.0,0.3806793803635125
ENSGT00390000009741.Euteleostomi.001_AA,0.8336552085846585,1.0,0.36632254872694425
ENSGT00390000008549.Euteleostomi.001_AA,0.8290110488702741,1.0,0.3574189767736298
ENSGT00390000000306.Euteleostomi.001_AA,0.49538649337952756,0.6747860434496379,0.4505678627425429
ENSGT00390000004352.Euteleostomi.001_AA,0.8468686108271068,1.0,0.34505788229963413
ENSGT00390000009491.Euteleostomi.001_AA,0.9291643376725989,1.0,0.2474837043886468
ENSGT00390000000543.Euteleostomi.001_AA,0.9087936870329074,1.0,0.26983394035521135
ENSGT00390000004493.Euteleostomi.001_AA,0.7797163318964581,1.0,0.39783793766155123
ENSGT00390000004546.Euteleostomi.001_AA,0.688172686706235,1.0,0.45434063496743393
ENSGT00390000003349.Euteleostomi.001_AA,0.8668228274940271,1.0,0.31327200415229406
ENSGT00390000002485.Euteleostomi.001_AA,0.8777882970308434,1.0,0.2995485955079283
ENSGT00390000000220.Euteleostomi.001_AA,0.8339206641400789,1.0,0.3552091756992148
ENSGT00390000005911.Euteleostomi.001_AA,0.7490231174615909,1.0,0.40997279801911696
ENSGT00390000005895.Euteleostomi.001_AA,0.8559474799631639,1.0,0.3312325057832476
ENSGT00390000007632.Euteleostomi.001_AA,0.8291186993522662,1.0,0.3621048626534149
ENSGT00390000005097.Euteleostomi.001_AA,0.941154891127572,1.0,0.22666609776355545
ENSGT00390000002672.Euteleostomi.001_AA,0.9132846285330747,1.0,0.2745271335418756
ENSGT00390000000747.Euteleostomi.001_AA,0.8311165894106983,1.0,0.36983891692398074
ENSGT00390000004872.Euteleostomi.001_AA,0.6491210995191169,0.9461966604823747,0.44819126155914824
ENSGT00390000002913.Euteleostomi.001_AA,0.8881476773793011,1.0,0.3090098424580134
ENSGT00390000004697.Euteleostomi.001_AA,0.5782716941432905,0.8938775510204081,0.46543172165856794
ENSGT00390000004881.Euteleostomi.001_AA,0.7283052695882855,1.0,0.4113958025771359
ENSGT00390000003759.Euteleostomi.001_AA,0.8760503161917862,1.0,0.31610637201107283
ENSGT00390000005669.Euteleostomi.001_AA,0.7545400164754846,1.0,0.41588518583747747
ENSGT00390000007119.Euteleostomi.001_AA,0.7225698899007738,0.9881847475832438,0.42227507155293753
ENSGT00390000006861.Euteleostomi.001_AA,0.9214146903061621,1.0,0.266162949615761
ENSGT00390000004428.Euteleostomi.001_AA,0.6553827219171655,0.9979591836734694,0.4659459669964073
ENSGT00390000002288.Euteleostomi.001_AA,0.7088508264600402,1.0,0.44071899350992594
ENSGT00390000001482.Euteleostomi.001_AA,0.6180927842163046,0.9050576752440106,0.4535433652283041
ENSGT00390000001557.Euteleostomi.001_AA,0.7950576789630126,0.9993197278911564,0.39344560884788987
ENSGT00390000001296.Euteleostomi.001_AA,0.7985342943926883,1.0,0.37998481641731024
ENSGT00390000009488.Euteleostomi.001_AA,0.7587118836072453,1.0,0.3979087430011226
ENSGT00390000009349.Euteleostomi.001_AA,0.5891120108313008,0.9489795918367347,0.47140746687112706
ENSGT00390000002757.Euteleostomi.001_AA,0.5652296992884801,0.9717887154861945,0.4865270489250007
ENSGT00390000002096.Euteleostomi.001_AA,0.8896125822312294,1.0,0.30772402134776694
ENSGT00390000006862.Euteleostomi.001_AA,0.7719220520728949,1.0,0.405430518266907
ENSGT00390000002143.Euteleostomi.001_AA,0.8113305131700239,1.0,0.3846769883196486
ENSGT00390000002112.Euteleostomi.001_AA,0.9571548165420514,1.0,0.1986751988238203
ENSGT00390000006625.Euteleostomi.001_AA,0.7949695535154108,1.0,0.3941012925675513
ENSGT00390000002034.Euteleostomi.001_AA,0.8808090081510328,1.0,0.31438832405471706
ENSGT00390000000715.Euteleostomi.001_AA,0.8152614487029477,1.0,0.3821104921541676
ENSGT00390000004348.Euteleostomi.001_AA,0.8586985676981859,1.0,0.3190520242275042
ENSGT00390000006469.Euteleostomi.001_AA,0.6464067119453543,0.8316326530612245,0.4221764247748757
ENSGT00390000005232.Euteleostomi.001_AA,0.8875385130307654,1.0,0.312108327841153
ENSGT00390000006297.Euteleostomi.001_AA,0.8846823072855527,1.0,0.31403762071263364
ENSGT00390000002292.Euteleostomi.001_AA,0.8446152082901136,1.0,0.34684733903877196
ENSGT00390000002316.Euteleostomi.001_AA,0.8198489808564036,1.0,0.35511647132370905
ENSGT00390000009492.Euteleostomi.001_AA,0.84981223425443,1.0,0.33905045118061555
ENSGT00390000009302.Euteleostomi.001_AA,0.2583786601512563,0.0,0.4166876264244925
ENSGT00390000007885.Euteleostomi.001_AA,0.8933957169599627,1.0,0.2888150634145128
ENSGT00390000007074.Euteleostomi.001_AA,0.7110722161974968,0.9987631416202845,0.43320911225954545
ENSGT00390000005094.Euteleostomi.001_AA,0.8077143150060142,1.0,0.36101012547881806
ENSGT00390000003020.Euteleostomi.001_AA,0.5708254145656114,0.9339164237123421,0.47778391766389766
ENSGT00390000000118.Euteleostomi.001_AA,0.7149129409392286,0.9872448979591837,0.43728517876680356
ENSGT00390000001062.Euteleostomi.001_AA,0.7921542699005192,1.0,0.38658705148678046
ENSGT00390000001627.Euteleostomi.001_AA,0.863418657559836,1.0,0.3166276747936547
ENSGT00390000007746.Euteleostomi.001_AA,0.8213778807368189,1.0,0.36026880184929044
ENSGT00390000007512.Euteleostomi.001_AA,0.7848009930388661,1.0,0.3931362648109867
ENSGT00390000003303.Euteleostomi.001_AA,0.8188405884666078,1.0,0.37160573346635034
ENSGT00390000001504.Euteleostomi.001_AA,0.8180493997612023,1.0,0.380230288360398
ENSGT00390000005550.Euteleostomi.001_AA,0.8090958056345121,1.0,0.37960453351068757
ENSGT00390000008346.Euteleostomi.001_AA,0.8703947070510367,1.0,0.3256699052514272
ENSGT00390000007919.Euteleostomi.001_AA,0.5510057931113014,0.9322448979591836,0.4831054322603926
ENSGT00390000005159.Euteleostomi.001_AA,0.7687191047929097,1.0,0.40630480150748055
ENSGT00390000006753.Euteleostomi.001_AA,0.9244614890955104,1.0,0.2508529957262553
ENSGT00390000002142.Euteleostomi.001_AA,0.8237634436457911,1.0,0.3690256401962519
ENSGT00390000008908.Euteleostomi.001_AA,0.8243440794776117,1.0,0.3596284149419529
ENSGT00390000002837.Euteleostomi.001_AA,0.8315448949236168,1.0,0.3627296005945426
ENSGT00390000001063.Euteleostomi.001_AA,0.7683184138957223,1.0,0.4135286799106732
ENSGT00390000005037.Euteleostomi.001_AA,0.8897327571267436,1.0,0.30833466957205075
ENSGT00390000001626.Euteleostomi.001_AA,0.7307579338775976,1.0,0.4297849254473207
ENSGT00390000008621.Euteleostomi.001_AA,0.6328072723702094,0.9268221574344023,0.44367452965168025
ENSGT00390000007747.Euteleostomi.001_AA,0.8399317316716183,1.0,0.34949601745653436
ENSGT00390000007153.Euteleostomi.001_AA,0.8723747003720901,1.0,0.32791991727343867
ENSGT00390000005623.Euteleostomi.001_AA,0.7742569959082182,1.0,0.38323934765453793
ENSGT00390000007075.Euteleostomi.001_AA,0.8742964556562023,1.0,0.3114316234753142
ENSGT00390000003070.Euteleostomi.001_AA,0.8701912958902486,1.0,0.3308338817210921
ENSGT00390000008837.Euteleostomi.001_AA,0.9056403554821345,1.0,0.2873314744289273
ENSGT00390000001830.Euteleostomi.001_AA,0.7058227828341306,1.0,0.44149032503900554
ENSGT00390000004708.Euteleostomi.001_AA,0.8225639038730779,1.0,0.3499019692653315
ENSGT00390000005754.Euteleostomi.001_AA,0.9110266839493618,1.0,0.2679592907567249
ENSGT00390000008142.Euteleostomi.001_AA,0.7592342732136306,1.0,0.4080751490460923
ENSGT00390000006078.Euteleostomi.001_AA,0.9197325298518932,1.0,0.2589946868249359
ENSGT00390000008756.Euteleostomi.001_AA,0.760094085428699,1.0,0.3892512914172453
ENSGT00390000007630.Euteleostomi.001_AA,0.8999753729025528,1.0,0.2900120077169819
ENSGT00390000002231.Euteleostomi.001_AA,0.8544116092788603,1.0,0.3406896739036844
ENSGT00390000006420.Euteleostomi.001_AA,0.6606125593225687,1.0,0.4583983996494274
ENSGT00390000009546.Euteleostomi.001_AA,0.7906776466432464,1.0,0.39226031883687745
ENSGT00390000006265.Euteleostomi.001_AA,0.7605334519160036,1.0,0.41615961015197467
ENSGT00390000007239.Euteleostomi.001_AA,0.8588637817648812,1.0,0.34057489440017186
ENSGT00390000000510.Euteleostomi.001_AA,0.7527330256084369,0.9879062736205594,0.4091153127403724
ENSGT00390000006482.Euteleostomi.001_AA,0.8516033338452705,1.0,0.34607415499444355
ENSGT00390000009225.Euteleostomi.001_AA,0.845261894711787,1.0,0.3503744003709119
ENSGT00390000008279.Euteleostomi.001_AA,0.658213535364227,0.9789115646258504,0.43725688236858384
ENSGT00390000002664.Euteleostomi.001_AA,0.7798855055955161,1.0,0.40500229090103235
ENSGT00390000002881.Euteleostomi.001_AA,0.7767853030912839,1.0,0.4052514224117174
ENSGT00390000005869.Euteleostomi.001_AA,0.8195306730646565,1.0,0.36363416899495293
ENSGT00390000002905.Euteleostomi.001_AA,0.6280144045856073,0.9947089947089947,0.4716369785680751
ENSGT00390000009142.Euteleostomi.001_AA,0.8505138506347691,1.0,0.3453325442282182
ENSGT00390000005708.Euteleostomi.001_AA,0.6551562921901144,1.0,0.4709859216303406
ENSGT00390000002635.Euteleostomi.001_AA,0.8471877575907233,1.0,0.3554217139258264
ENSGT00390000004140.Euteleostomi.001_AA,0.7678722310919832,1.0,0.3960261392899163
ENSGT00390000006826.Euteleostomi.001_AA,0.927078274190367,1.0,0.25243277293958977
ENSGT00390000009670.Euteleostomi.001_AA,0.3919146795572108,0.0,0.4392895285415231
ENSGT00390000004897.Euteleostomi.001_AA,0.8582279638272827,1.0,0.34023742599883405
ENSGT00390000002713.Euteleostomi.001_AA,0.8766258480037141,1.0,0.3165115072455922
ENSGT00390000006747.Euteleostomi.001_AA,0.8924687129687802,1.0,0.2834490332087719
ENSGT00390000000916.Euteleostomi.001_AA,0.6474010859284763,1.0,0.47207172035107065
ENSGT00390000004913.Euteleostomi.001_AA,0.8851653578801271,1.0,0.30019448833301077
ENSGT00390000006086.Euteleostomi.001_AA,0.8373448822677512,1.0,0.35623805701382016
ENSGT00390000003293.Euteleostomi.001_AA,0.8059715627269293,1.0,0.37965119404354974
ENSGT00390000005227.Euteleostomi.001_AA,0.8038891471977749,1.0,0.3703078246911675
ENSGT00390000005544.Euteleostomi.001_AA,0.7515501779775353,1.0,0.4215877271765562
ENSGT00390000000358.Euteleostomi.001_AA,0.7608914684945266,0.9995022399203584,0.40481068195797193
ENSGT00390000002428.Euteleostomi.001_AA,0.7905231667681334,1.0,0.397821397075114
ENSGT00390000005488.Euteleostomi.001_AA,0.8440807436793722,1.0,0.3400196033568164
ENSGT00390000006465.Euteleostomi.001_AA,0.8688382185078206,1.0,0.31838605324058644
ENSGT00390000004550.Euteleostomi.001_AA,0.771627322477992,1.0,0.4048172426447731
ENSGT00390000001509.Euteleostomi.001_AA,0.7645574731062211,1.0,0.39981930851300546
ENSGT00390000000236.Euteleostomi.001_AA,0.5834260209137412,0.9653061224489796,0.4755226037713314
ENSGT00390000005023.Euteleostomi.001_AA,0.8612761642816618,1.0,0.3368774617332798
ENSGT00390000008021.Euteleostomi.001_AA,0.915706538131037,1.0,0.24876090675581777
ENSGT00390000008881.Euteleostomi.001_AA,0.8475551205936019,1.0,0.35476624607952706
ENSGT00390000007832.Euteleostomi.001_AA,0.434614115075841,0.0,0.4865787314933544
ENSGT00390000005666.Euteleostomi.001_AA,0.862118667478291,1.0,0.3345649270401372
ENSGT00390000003837.Euteleostomi.001_AA,0.7866263573388226,1.0,0.38932126452926996
ENSGT00390000005870.Euteleostomi.001_AA,0.5740424647526309,0.9750566893424036,0.4833545201221814
ENSGT00390000002069.Euteleostomi.001_AA,0.6385224758616056,1.0,0.45874424191231383
ENSGT00390000005711.Euteleostomi.001_AA,0.6723463821452369,1.0,0.4662232443887388
ENSGT00390000000878.Euteleostomi.001_AA,0.6905640479467654,0.9975990396158463,0.44031734958899316
ENSGT00390000002038.Euteleostomi.001_AA,0.8901310909372733,1.0,0.2970005981837947
ENSGT00390000005351.Euteleostomi.001_AA,0.5021653286098758,0.7278911564625851,0.4818392333559441
ENSGT00390000007235.Euteleostomi.001_AA,0.7903656948318609,1.0,0.3861196163708043
ENSGT00390000005300.Euteleostomi.001_AA,0.9089434450868582,1.0,0.2793417317128271
ENSGT00390000009278.Euteleostomi.001_AA,0.6474904597777648,0.9306972789115646,0.44058824711385197
ENSGT00390000001437.Euteleostomi.001_AA,0.9220951204151316,1.0,0.25678449731567043
ENSGT00390000003292.Euteleostomi.001_AA,0.8009959173079276,1.0,0.3744222666627719
ENSGT00390000003502.Euteleostomi.001_AA,0.5591183276443014,1.0,0.49259565210853495
ENSGT00390000001466.Euteleostomi.001_AA,0.6282589591636976,0.9722222222222222,0.4606120581111768
ENSGT00390000006103.Euteleostomi.001_AA,0.8458057612558973,1.0,0.3466412327934671
ENSGT00390000000917.Euteleostomi.001_AA,0.479552002965955,0.04967776584317938,0.48942180905554433
ENSGT00390000004036.Euteleostomi.001_AA,0.8079977619015066,1.0,0.3834638034219687
ENSGT00390000006631.Euteleostomi.001_AA,0.862170879311738,1.0,0.3125751373179256
ENSGT00390000007888.Euteleostomi.001_AA,0.44405343377204937,0.0,0.4870011581888858
ENSGT00390000004141.Euteleostomi.001_AA,0.649646033195006,0.95,0.4549326181499725
ENSGT00390000003668.Euteleostomi.001_AA,0.7916961902285143,1.0,0.3785691689415294
ENSGT00390000008873.Euteleostomi.001_AA,0.8430798594282024,1.0,0.35539328466928066
ENSGT00390000003910.Euteleostomi.001_AA,0.4171258086504164,0.0,0.4546087538949167
ENSGT00390000001101.Euteleostomi.001_AA,0.8226120999963334,1.0,0.3771245518932114
ENSGT00390000003836.Euteleostomi.001_AA,0.5214371141511512,0.9228039041703638,0.49157005163451
ENSGT00390000000472.Euteleostomi.001_AA,0.7739272731012284,1.0,0.3760338060490586
ENSGT00390000008429.Euteleostomi.001_AA,0.9019322200144101,1.0,0.27908563798066616
ENSGT00390000006356.Euteleostomi.001_AA,0.8734079883667825,1.0,0.32282965123772867
ENSGT00390000009230.Euteleostomi.001_AA,0.5838788892046931,0.8724489795918368,0.45973968689668093
ENSGT00390000006283.Euteleostomi.001_AA,0.6561105850661125,0.9974025974025974,0.46056870286407686
ENSGT00390000001559.Euteleostomi.001_AA,0.72201310285669,0.9688506981740065,0.42395535019070724
ENSGT00390000007438.Euteleostomi.001_AA,0.6280507786071063,1.0,0.4665083423526184
ENSGT00390000000311.Euteleostomi.001_AA,0.8508486652020137,1.0,0.3477055402635161
ENSGT00390000002461.Euteleostomi.001_AA,0.9353026878348428,1.0,0.24012578458285067
ENSGT00390000002869.Euteleostomi.001_AA,0.8220546928981056,1.0,0.3692647048240723
ENSGT00390000008072.Euteleostomi.001_AA,0.5690193499461491,0.8601662887377173,0.4645102372257768
ENSGT00390000007830.Euteleostomi.001_AA,0.6179672090771723,0.9432120674356699,0.4609857601143171
ENSGT00390000001951.Euteleostomi.001_AA,0.7538354415270562,1.0,0.41715565620387657
ENSGT00390000003140.Euteleostomi.001_AA,0.8106199826387613,1.0,0.38261134389988916
ENSGT00390000008711.Euteleostomi.001_AA,0.43082574617446273,0.0,0.4773937836549118
ENSGT00390000005742.Euteleostomi.001_AA,0.9559534290095719,1.0,0.2029630626295803
ENSGT00390000000420.Euteleostomi.001_AA,0.8961829581937858,1.0,0.3004522762344378
ENSGT00390000006494.Euteleostomi.001_AA,0.667468325792322,0.9684601113172542,0.4430356277813214
ENSGT00390000009262.Euteleostomi.001_AA,0.791050964471079,1.0,0.3887273516222998
ENSGT00390000003288.Euteleostomi.001_AA,0.7467077276190195,1.0,0.4155225188673819
ENSGT00390000007310.Euteleostomi.001_AA,0.8790740314867076,1.0,0.3196195968133535
ENSGT00390000002349.Euteleostomi.001_AA,0.7499929070250695,1.0,0.4208636877090759
ENSGT00390000007341.Euteleostomi.001_AA,0.8608543724884014,1.0,0.3336762489892783
ENSGT00390000003344.Euteleostomi.001_AA,0.47543947032583445,0.10204081632653061,0.4838391272992686
ENSGT00390000003427.Euteleostomi.001_AA,0.958055231654843,1.0,0.1883978993865751
ENSGT00390000004097.Euteleostomi.001_AA,0.7553082108012282,1.0,0.40627560409220126
ENSGT00390000002637.Euteleostomi.001_AA,0.7322852606165903,1.0,0.4285898963886699
ENSGT00390000006663.Euteleostomi.001_AA,0.8203478130207906,1.0,0.3700794821115764
ENSGT00390000004113.Euteleostomi.001_AA,0.7989008262696211,1.0,0.3777294504977518
ENSGT00390000002740.Euteleostomi.001_AA,0.701766945024142,0.9963556851311953,0.4333363876152557
ENSGT00390000002821.Euteleostomi.001_AA,0.6243359851052785,0.9565217391304348,0.4621245155146725
