dataset,species,datatype,ref_num,est_num,sp,tc
EMGT00050000000018,Drosophila,AA,50,27,0.9655834677729124,0.7710843373493976
EMGT00050000000018,Drosophila,AA,50,46,0.9489129599754168,0.7620481927710844
EMGT00050000000018,Drosophila,AA,50,42,0.9626642083429362,0.7620481927710844
EMGT00050000000018,Drosophila,AA,50,3,0.961665514327418,0.7319277108433735
EMGT00050000000018,Drosophila,AA,50,23,0.9403088269186448,0.7560240963855421
EMGT00050000000018,Drosophila,AA,50,21,0.9433049089651994,0.7530120481927711
EMGT00050000000018,Drosophila,AA,50,1,0.9612814012445264,0.7650602409638554
EMGT00050000000018,Drosophila,AA,50,38,0.9443036029807175,0.7590361445783133
EMGT00050000000018,Drosophila,AA,50,40,0.93961742336944,0.7469879518072289
EMGT00050000000018,Drosophila,AA,50,26,0.9473765076438504,0.7680722891566265
EMGT00050000000018,Drosophila,AA,50,6,0.9589767227471768,0.7560240963855421
EMGT00050000000018,Drosophila,AA,50,47,0.9565952216332488,0.7771084337349398
EMGT00050000000018,Drosophila,AA,50,45,0.9638933702081893,0.7590361445783133
EMGT00050000000018,Drosophila,AA,50,4,0.9588999001305984,0.786144578313253
EMGT00050000000018,Drosophila,AA,50,19,0.9778750864254436,0.8825301204819277
EMGT00050000000018,Drosophila,AA,50,24,0.9502189444572482,0.7620481927710844
EMGT00050000000018,Drosophila,AA,50,20,0.9685027272028885,0.7710843373493976
EMGT00050000000018,Drosophila,AA,50,41,0.9441499577475608,0.7530120481927711
EMGT00050000000018,Drosophila,AA,50,39,0.9522931551048629,0.75
EMGT00050000000018,Drosophila,AA,50,43,0.9644311285242375,0.7560240963855421
EMGT00050000000018,Drosophila,AA,50,22,0.9525236229545978,0.7530120481927711
EMGT00050000000018,Drosophila,AA,50,2,0.9688868402857801,0.8524096385542169
EMGT00050000000018,Drosophila,AA,31,49,0.9312930374904361,0.7909090909090909
EMGT00050000000018,Drosophila,AA,31,33,0.9517980107115531,0.8545454545454545
EMGT00050000000018,Drosophila,AA,31,17,0.9339709257842387,0.793939393939394
EMGT00050000000018,Drosophila,AA,31,34,0.9294567712318286,0.7636363636363637
EMGT00050000000018,Drosophila,AA,31,10,0.9542463657230298,0.7757575757575758
EMGT00050000000018,Drosophila,AA,31,12,0.9348125478194338,0.8090909090909091
EMGT00050000000018,Drosophila,AA,31,36,0.9332058148431522,0.7606060606060606
EMGT00050000000018,Drosophila,AA,31,32,0.9441469013006886,0.8333333333333334
EMGT00050000000018,Drosophila,AA,31,16,0.937796480489671,0.793939393939394
EMGT00050000000018,Drosophila,AA,31,14,0.9389441469013007,0.7878787878787878
EMGT00050000000018,Drosophila,AA,31,9,0.9659525631216527,0.8787878787878788
EMGT00050000000018,Drosophila,AA,31,29,0.9550114766641163,0.8787878787878788
EMGT00050000000018,Drosophila,AA,31,48,0.9182861514919664,0.7424242424242424
EMGT00050000000018,Drosophila,AA,31,30,0.9241009946442235,0.7909090909090909
EMGT00050000000018,Drosophila,AA,31,44,0.9235654169854629,0.806060606060606
EMGT00050000000018,Drosophila,AA,31,25,0.9761285386381026,0.896969696969697
EMGT00050000000018,Drosophila,AA,31,18,0.9405508798775822,0.803030303030303
EMGT00050000000018,Drosophila,AA,31,5,0.9307574598316756,0.7454545454545455
EMGT00050000000018,Drosophila,AA,31,7,0.9552410099464422,0.8090909090909091
EMGT00050000000018,Drosophila,AA,31,27,0.9328997704667177,0.7909090909090909
EMGT00050000000018,Drosophila,AA,31,46,0.926778882938026,0.796969696969697
EMGT00050000000018,Drosophila,AA,31,42,0.93389441469013,0.7818181818181819
EMGT00050000000018,Drosophila,AA,31,3,0.9287681713848508,0.7696969696969697
EMGT00050000000018,Drosophila,AA,31,23,0.9391736801836267,0.7696969696969697
EMGT00050000000018,Drosophila,AA,31,21,0.9208110175975517,0.7363636363636363
EMGT00050000000018,Drosophila,AA,31,1,0.9316755929609793,0.7727272727272727
EMGT00050000000018,Drosophila,AA,31,38,0.9311400153022188,0.7606060606060606
EMGT00050000000018,Drosophila,AA,31,40,0.9422341239479725,0.8212121212121212
EMGT00050000000018,Drosophila,AA,31,26,0.9251721499617445,0.7696969696969697
EMGT00050000000018,Drosophila,AA,31,6,0.9416985462892119,0.8151515151515152
EMGT00050000000018,Drosophila,AA,31,47,0.9387911247130833,0.803030303030303
EMGT00050000000018,Drosophila,AA,31,45,0.9313695485845448,0.7878787878787878
EMGT00050000000018,Drosophila,AA,31,4,0.9393267023718439,0.8090909090909091
EMGT00050000000018,Drosophila,AA,31,19,0.9417750573833206,0.8090909090909091
EMGT00050000000018,Drosophila,AA,31,24,0.9490436113236419,0.8454545454545455
EMGT00050000000018,Drosophila,AA,31,20,0.9350420811017598,0.793939393939394
EMGT00050000000018,Drosophila,AA,31,41,0.9391736801836267,0.7636363636363637
EMGT00050000000018,Drosophila,AA,31,39,0.9408569242540168,0.8121212121212121
EMGT00050000000018,Drosophila,AA,31,43,0.9332058148431522,0.796969696969697
EMGT00050000000018,Drosophila,AA,31,22,0.9426931905126243,0.8090909090909091
EMGT00050000000018,Drosophila,AA,31,2,0.9399387911247131,0.806060606060606
EMGT00050000000018,Drosophila,AA,49,33,0.9385858891071159,0.8571428571428571
EMGT00050000000018,Drosophila,AA,49,17,0.9455355793926575,0.8881987577639752
EMGT00050000000018,Drosophila,AA,49,34,0.9226469255174498,0.7888198757763976
EMGT00050000000018,Drosophila,AA,49,10,0.9049705393563983,0.7670807453416149
EMGT00050000000018,Drosophila,AA,49,12,0.9280102734552047,0.8322981366459627
EMGT00050000000018,Drosophila,AA,49,36,0.9344311829581508,0.7888198757763976
EMGT00050000000018,Drosophila,AA,49,32,0.9256685299894244,0.8105590062111802
EMGT00050000000018,Drosophila,AA,49,16,0.9305786372563831,0.7608695652173914
EMGT00050000000018,Drosophila,AA,49,14,0.9209095029460643,0.7795031055900621
EMGT00050000000018,Drosophila,AA,49,9,0.919398700710077,0.7857142857142857
EMGT00050000000018,Drosophila,AA,49,29,0.93095633781538,0.8385093167701864
EMGT00050000000018,Drosophila,AA,49,48,0.9054993201389938,0.7577639751552795
EMGT00050000000018,Drosophila,AA,49,30,0.9307297174799819,0.8509316770186336
EMGT00050000000018,Drosophila,AA,49,44,0.9256685299894244,0.8509316770186336
EMGT00050000000018,Drosophila,AA,49,25,0.9280102734552047,0.8354037267080745
EMGT00050000000018,Drosophila,AA,49,18,0.9308052575917812,0.7763975155279503
EMGT00050000000018,Drosophila,AA,49,5,0.9329203807221634,0.7670807453416149
EMGT00050000000018,Drosophila,AA,49,7,0.9097295663997583,0.7639751552795031
EMGT00050000000018,Drosophila,AA,49,27,0.9462154403988517,0.8850931677018633
EMGT00050000000018,Drosophila,AA,49,46,0.9323915999395679,0.8509316770186336
EMGT00050000000018,Drosophila,AA,49,42,0.9405499320138994,0.8260869565217391
EMGT00050000000018,Drosophila,AA,49,3,0.9414564133554918,0.8664596273291926
EMGT00050000000018,Drosophila,AA,49,23,0.9098051065115577,0.7701863354037267
EMGT00050000000018,Drosophila,AA,49,21,0.9070101223749811,0.7577639751552795
EMGT00050000000018,Drosophila,AA,49,1,0.9373017072065266,0.8012422360248447
EMGT00050000000018,Drosophila,AA,49,38,0.9187943798156821,0.7701863354037267
EMGT00050000000018,Drosophila,AA,49,40,0.9233267865236441,0.8105590062111802
EMGT00050000000018,Drosophila,AA,49,26,0.9203807221634688,0.8012422360248447
EMGT00050000000018,Drosophila,AA,49,6,0.9376794077655235,0.8664596273291926
EMGT00050000000018,Drosophila,AA,49,47,0.9240821876416377,0.7857142857142857
EMGT00050000000018,Drosophila,AA,49,45,0.9469708415168454,0.8944099378881988
EMGT00050000000018,Drosophila,AA,49,4,0.9248375887596314,0.7888198757763976
EMGT00050000000018,Drosophila,AA,49,19,0.9365463060885331,0.7763975155279503
EMGT00050000000018,Drosophila,AA,49,24,0.9283124339024021,0.8322981366459627
EMGT00050000000018,Drosophila,AA,49,20,0.9462154403988517,0.8881987577639752
EMGT00050000000018,Drosophila,AA,49,41,0.9061036410333887,0.7670807453416149
EMGT00050000000018,Drosophila,AA,49,39,0.9388880495543134,0.8726708074534162
EMGT00050000000018,Drosophila,AA,49,43,0.9400211512313038,0.8633540372670807
EMGT00050000000018,Drosophila,AA,49,22,0.9353376642997432,0.8540372670807453
EMGT00050000000018,Drosophila,AA,49,2,0.929521075691192,0.7577639751552795
EMGT00050000000018,Drosophila,AA,33,17,0.9547086229282823,0.8480243161094225
EMGT00050000000018,Drosophila,AA,33,34,0.9360727106087222,0.7750759878419453
EMGT00050000000018,Drosophila,AA,33,10,0.9296570686626442,0.7933130699088146
EMGT00050000000018,Drosophila,AA,33,12,0.959291224318338,0.8419452887537994
EMGT00050000000018,Drosophila,AA,33,36,0.9480638509127014,0.7720364741641338
EMGT00050000000018,Drosophila,AA,33,32,0.9657068662644162,0.8541033434650456
EMGT00050000000018,Drosophila,AA,33,16,0.9483693576720384,0.78419452887538
EMGT00050000000018,Drosophila,AA,33,14,0.9455434201481708,0.8024316109422492
EMGT00050000000018,Drosophila,AA,33,9,0.9560834033452991,0.8449848024316109
EMGT00050000000018,Drosophila,AA,33,29,0.9832735049262965,0.9270516717325228
EMGT00050000000018,Drosophila,AA,33,48,0.9259146108607653,0.7507598784194529
EMGT00050000000018,Drosophila,AA,33,30,0.9541739860994425,0.8237082066869301
EMGT00050000000018,Drosophila,AA,33,44,0.9436340029023143,0.8358662613981763
EMGT00050000000018,Drosophila,AA,33,25,0.9634919422592225,0.9027355623100304
EMGT00050000000018,Drosophila,AA,33,18,0.9502023982280607,0.78419452887538
EMGT00050000000018,Drosophila,AA,33,5,0.9474528373940273,0.7689969604863222
EMGT00050000000018,Drosophila,AA,33,7,0.9485984877415413,0.8389057750759878
EMGT00050000000018,Drosophila,AA,33,27,0.9539448560299396,0.851063829787234
EMGT00050000000018,Drosophila,AA,33,46,0.9547086229282823,0.8297872340425532
EMGT00050000000018,Drosophila,AA,33,42,0.9628809287405484,0.8267477203647416
EMGT00050000000018,Drosophila,AA,33,3,0.9495150080195525,0.8237082066869301
EMGT00050000000018,Drosophila,AA,33,23,0.9340869166730313,0.7750759878419453
EMGT00050000000018,Drosophila,AA,33,21,0.9288933017643015,0.7598784194528876
EMGT00050000000018,Drosophila,AA,33,1,0.9433284961429772,0.7993920972644377
EMGT00050000000018,Drosophila,AA,33,38,0.9402734285496066,0.7750759878419453
EMGT00050000000018,Drosophila,AA,33,40,0.9695257007561292,0.878419452887538
EMGT00050000000018,Drosophila,AA,33,26,0.9390514015122584,0.8024316109422492
EMGT00050000000018,Drosophila,AA,33,6,0.9779271366378981,0.8844984802431611
EMGT00050000000018,Drosophila,AA,33,47,0.9417245856564577,0.78419452887538
EMGT00050000000018,Drosophila,AA,33,45,0.952570075612923,0.8449848024316109
EMGT00050000000018,Drosophila,AA,33,4,0.9422592224852975,0.78419452887538
EMGT00050000000018,Drosophila,AA,33,19,0.9486748644313755,0.7781155015197568
EMGT00050000000018,Drosophila,AA,33,24,0.9798365538837547,0.9209726443768997
EMGT00050000000018,Drosophila,AA,33,20,0.9557015198961277,0.851063829787234
EMGT00050000000018,Drosophila,AA,33,41,0.9369128541968991,0.7720364741641338
EMGT00050000000018,Drosophila,AA,33,39,0.9813640876804399,0.9057750759878419
EMGT00050000000018,Drosophila,AA,33,43,0.9524936989230887,0.8480243161094225
EMGT00050000000018,Drosophila,AA,33,22,0.9850301687924845,0.9148936170212766
EMGT00050000000018,Drosophila,AA,33,2,0.94821660429237,0.7811550151975684
EMGT00050000000018,Drosophila,AA,17,34,0.9623292926193033,0.8006042296072508
EMGT00050000000018,Drosophila,AA,17,10,0.9316403253030535,0.7764350453172205
EMGT00050000000018,Drosophila,AA,17,12,0.9515114316403253,0.8277945619335347
EMGT00050000000018,Drosophila,AA,17,36,0.9692343102654596,0.797583081570997
EMGT00050000000018,Drosophila,AA,17,32,0.9383918981126285,0.7915407854984894
EMGT00050000000018,Drosophila,AA,17,16,0.9576492251035753,0.7613293051359517
EMGT00050000000018,Drosophila,AA,17,14,0.9548872180451128,0.8006042296072508
EMGT00050000000018,Drosophila,AA,17,9,0.9297222648457879,0.7673716012084593
EMGT00050000000018,Drosophila,AA,17,29,0.947675310725794,0.8187311178247734
EMGT00050000000018,Drosophila,AA,17,48,0.9284947061531379,0.7401812688821753
EMGT00050000000018,Drosophila,AA,17,30,0.9647076875863128,0.8640483383685801
EMGT00050000000018,Drosophila,AA,17,44,0.9595672855608409,0.8761329305135952
EMGT00050000000018,Drosophila,AA,17,25,0.9512045419671628,0.8277945619335347
EMGT00050000000018,Drosophila,AA,17,18,0.9618689581095596,0.7854984894259819
EMGT00050000000018,Drosophila,AA,17,5,0.9674696946447752,0.7734138972809668
EMGT00050000000018,Drosophila,AA,17,7,0.9311032683750192,0.7522658610271903
EMGT00050000000018,Drosophila,AA,17,27,0.9908700322234156,0.9546827794561934
EMGT00050000000018,Drosophila,AA,17,46,0.9670093601350315,0.879154078549849
EMGT00050000000018,Drosophila,AA,17,42,0.9526622679146847,0.797583081570997
EMGT00050000000018,Drosophila,AA,17,3,0.9913303667331594,0.9425981873111783
EMGT00050000000018,Drosophila,AA,17,23,0.9259628663495474,0.7522658610271903
EMGT00050000000018,Drosophila,AA,17,21,0.9246585852386067,0.7401812688821753
EMGT00050000000018,Drosophila,AA,17,1,0.9513579868037441,0.797583081570997
EMGT00050000000018,Drosophila,AA,17,38,0.9291852079177536,0.7522658610271903
EMGT00050000000018,Drosophila,AA,17,40,0.9406168482430566,0.8006042296072508
EMGT00050000000018,Drosophila,AA,17,26,0.940540125824766,0.7945619335347432
EMGT00050000000018,Drosophila,AA,17,6,0.9635568513119533,0.8429003021148036
EMGT00050000000018,Drosophila,AA,17,47,0.9492864815098971,0.7885196374622356
EMGT00050000000018,Drosophila,AA,17,45,0.989565751112475,0.9395770392749244
EMGT00050000000018,Drosophila,AA,17,4,0.9479054779806659,0.770392749244713
EMGT00050000000018,Drosophila,AA,17,19,0.9647076875863128,0.770392749244713
EMGT00050000000018,Drosophila,AA,17,24,0.9492097590916065,0.8217522658610272
EMGT00050000000018,Drosophila,AA,17,20,0.9982353843793156,0.9788519637462235
EMGT00050000000018,Drosophila,AA,17,41,0.9291084854994629,0.7492447129909365
EMGT00050000000018,Drosophila,AA,17,39,0.9591069510510971,0.8429003021148036
EMGT00050000000018,Drosophila,AA,17,43,0.9894890286941844,0.9486404833836858
EMGT00050000000018,Drosophila,AA,17,22,0.9583397268681909,0.8398791540785498
EMGT00050000000018,Drosophila,AA,17,2,0.9565751112475065,0.7522658610271903
EMGT00050000000018,Drosophila,AA,34,10,0.93422674060382,0.7574850299401198
EMGT00050000000018,Drosophila,AA,34,12,0.9393869377695625,0.7694610778443114
EMGT00050000000018,Drosophila,AA,34,36,0.9629544054220579,0.7604790419161677
EMGT00050000000018,Drosophila,AA,34,32,0.9277572396796057,0.7335329341317365
EMGT00050000000018,Drosophila,AA,34,16,0.956022797288971,0.7455089820359282
EMGT00050000000018,Drosophila,AA,34,14,0.9774337646333949,0.9101796407185628
EMGT00050000000018,Drosophila,AA,34,9,0.9272951324707333,0.7514970059880239
EMGT00050000000018,Drosophila,AA,34,29,0.9393869377695625,0.7544910179640718
EMGT00050000000018,Drosophila,AA,34,48,0.9235982747997535,0.7245508982035929
EMGT00050000000018,Drosophila,AA,34,30,0.9467036352433764,0.7784431137724551
EMGT00050000000018,Drosophila,AA,34,44,0.9480129390018485,0.7934131736526946
EMGT00050000000018,Drosophila,AA,34,25,0.9406192236598891,0.7604790419161677
EMGT00050000000018,Drosophila,AA,34,18,0.9575631546518792,0.7544910179640718
EMGT00050000000018,Drosophila,AA,34,5,0.959026494146642,0.7425149700598802
EMGT00050000000018,Drosophila,AA,34,7,0.933841651263093,0.7544910179640718
EMGT00050000000018,Drosophila,AA,34,27,0.9614910659272952,0.7844311377245509
EMGT00050000000018,Drosophila,AA,34,46,0.9481669747381393,0.7784431137724551
EMGT00050000000018,Drosophila,AA,34,42,0.9363832409118915,0.7365269461077845
EMGT00050000000018,Drosophila,AA,34,3,0.9649568699938386,0.7784431137724551
EMGT00050000000018,Drosophila,AA,34,23,0.9265249537892791,0.7425149700598802
EMGT00050000000018,Drosophila,AA,34,21,0.9245995070856439,0.7245508982035929
EMGT00050000000018,Drosophila,AA,34,1,0.9383086876155268,0.7365269461077845
EMGT00050000000018,Drosophila,AA,34,38,0.9348428835489834,0.7485029940119761
EMGT00050000000018,Drosophila,AA,34,40,0.9297597042513863,0.7425149700598802
EMGT00050000000018,Drosophila,AA,34,26,0.9294516327788047,0.7365269461077845
EMGT00050000000018,Drosophila,AA,34,6,0.9538662969808995,0.8023952095808383
EMGT00050000000018,Drosophila,AA,34,47,0.9780499075785583,0.9101796407185628
EMGT00050000000018,Drosophila,AA,34,45,0.9656500308071473,0.7994011976047904
EMGT00050000000018,Drosophila,AA,34,4,0.9785890326555761,0.9131736526946108
EMGT00050000000018,Drosophila,AA,34,19,0.9577942082563154,0.7455089820359282
EMGT00050000000018,Drosophila,AA,34,24,0.9392329020332717,0.7604790419161677
EMGT00050000000018,Drosophila,AA,34,20,0.9651879235982748,0.7874251497005988
EMGT00050000000018,Drosophila,AA,34,41,0.9313000616142945,0.7455089820359282
EMGT00050000000018,Drosophila,AA,34,39,0.9456253850893407,0.7694610778443114
EMGT00050000000018,Drosophila,AA,34,43,0.9613370301910044,0.7844311377245509
EMGT00050000000018,Drosophila,AA,34,22,0.9443160813308688,0.7664670658682635
EMGT00050000000018,Drosophila,AA,34,2,0.9549445471349353,0.7365269461077845
EMGT00050000000018,Drosophila,AA,10,12,0.9354066985645934,0.7804878048780488
EMGT00050000000018,Drosophila,AA,10,36,0.9379533878684982,0.7713414634146342
EMGT00050000000018,Drosophila,AA,10,32,0.9341719401142151,0.7713414634146342
EMGT00050000000018,Drosophila,AA,10,16,0.9374903534496064,0.7774390243902439
EMGT00050000000018,Drosophila,AA,10,14,0.9525389720635901,0.8445121951219512
EMGT00050000000018,Drosophila,AA,10,9,0.9512270412100633,0.7896341463414634
EMGT00050000000018,Drosophila,AA,10,29,0.9387251118999845,0.774390243902439
EMGT00050000000018,Drosophila,AA,10,48,0.9273807686371354,0.7439024390243902
EMGT00050000000018,Drosophila,AA,10,30,0.927457941040284,0.7682926829268293
EMGT00050000000018,Drosophila,AA,10,44,0.9313937336008643,0.7865853658536586
EMGT00050000000018,Drosophila,AA,10,25,0.9600246951690076,0.7987804878048781
EMGT00050000000018,Drosophila,AA,10,18,0.9475227658589288,0.8201219512195121
EMGT00050000000018,Drosophila,AA,10,5,0.9357153881771878,0.7713414634146342
EMGT00050000000018,Drosophila,AA,10,7,0.9591757987343726,0.7865853658536586
EMGT00050000000018,Drosophila,AA,10,27,0.9384935946905386,0.774390243902439
EMGT00050000000018,Drosophila,AA,10,46,0.9317024232134589,0.7804878048780488
EMGT00050000000018,Drosophila,AA,10,42,0.9330143540669856,0.7621951219512195
EMGT00050000000018,Drosophila,AA,10,3,0.9318567680197561,0.75
EMGT00050000000018,Drosophila,AA,10,23,0.9577095230745486,0.7987804878048781
EMGT00050000000018,Drosophila,AA,10,21,0.9229819416576632,0.7439024390243902
EMGT00050000000018,Drosophila,AA,10,1,0.9350980089519988,0.7560975609756098
EMGT00050000000018,Drosophila,AA,10,38,0.9400370427535113,0.7682926829268293
EMGT00050000000018,Drosophila,AA,10,40,0.9347893193394042,0.7926829268292683
EMGT00050000000018,Drosophila,AA,10,26,0.9263003549930545,0.7530487804878049
EMGT00050000000018,Drosophila,AA,10,6,0.9437413181046458,0.8079268292682927
EMGT00050000000018,Drosophila,AA,10,47,0.9459021453928075,0.801829268292683
EMGT00050000000018,Drosophila,AA,10,45,0.9370273190307146,0.7682926829268293
EMGT00050000000018,Drosophila,AA,10,4,0.946442352214848,0.7987804878048781
EMGT00050000000018,Drosophila,AA,10,19,0.9334773884858775,0.7621951219512195
EMGT00050000000018,Drosophila,AA,10,24,0.9431239388794567,0.7957317073170732
EMGT00050000000018,Drosophila,AA,10,20,0.9364871122086742,0.774390243902439
EMGT00050000000018,Drosophila,AA,10,41,0.9567062818336163,0.7926829268292683
EMGT00050000000018,Drosophila,AA,10,39,0.9412718012038895,0.7926829268292683
EMGT00050000000018,Drosophila,AA,10,43,0.9355610433708905,0.774390243902439
EMGT00050000000018,Drosophila,AA,10,22,0.9432011112826053,0.801829268292683
EMGT00050000000018,Drosophila,AA,10,2,0.9364099398055256,0.7774390243902439
EMGT00050000000018,Drosophila,AA,12,36,0.9457186544342507,0.7794561933534743
EMGT00050000000018,Drosophila,AA,12,32,0.971177370030581,0.8277945619335347
EMGT00050000000018,Drosophila,AA,12,16,0.9339449541284404,0.7522658610271903
EMGT00050000000018,Drosophila,AA,12,14,0.9384556574923547,0.7915407854984894
EMGT00050000000018,Drosophila,AA,12,9,0.9451070336391437,0.7854984894259819
EMGT00050000000018,Drosophila,AA,12,29,0.9676605504587156,0.8398791540785498
EMGT00050000000018,Drosophila,AA,12,48,0.94717125382263,0.7915407854984894
EMGT00050000000018,Drosophila,AA,12,30,0.9763761467889909,0.879154078549849
EMGT00050000000018,Drosophila,AA,12,44,0.9626146788990826,0.8640483383685801
EMGT00050000000018,Drosophila,AA,12,25,0.9489296636085627,0.8459214501510574
EMGT00050000000018,Drosophila,AA,12,18,0.9425840978593272,0.7764350453172205
EMGT00050000000018,Drosophila,AA,12,5,0.9418195718654434,0.7613293051359517
EMGT00050000000018,Drosophila,AA,12,7,0.9308103975535168,0.7673716012084593
EMGT00050000000018,Drosophila,AA,12,27,0.9480122324159022,0.8338368580060423
EMGT00050000000018,Drosophila,AA,12,46,0.9787461773700306,0.8912386706948641
EMGT00050000000018,Drosophila,AA,12,42,0.9536697247706422,0.7794561933534743
EMGT00050000000018,Drosophila,AA,12,3,0.9422782874617737,0.7915407854984894
EMGT00050000000018,Drosophila,AA,12,23,0.9379204892966361,0.7583081570996979
EMGT00050000000018,Drosophila,AA,12,21,0.933868501529052,0.7522658610271903
EMGT00050000000018,Drosophila,AA,12,1,0.9512996941896025,0.8066465256797583
EMGT00050000000018,Drosophila,AA,12,38,0.9445718654434251,0.7613293051359517
EMGT00050000000018,Drosophila,AA,12,40,0.9740825688073395,0.8308157099697885
EMGT00050000000018,Drosophila,AA,12,26,0.9624617737003058,0.8036253776435045
EMGT00050000000018,Drosophila,AA,12,6,0.9591743119266055,0.8459214501510574
EMGT00050000000018,Drosophila,AA,12,47,0.9330275229357798,0.7734138972809668
EMGT00050000000018,Drosophila,AA,12,45,0.9444954128440367,0.8157099697885196
EMGT00050000000018,Drosophila,AA,12,4,0.9325688073394496,0.7673716012084593
EMGT00050000000018,Drosophila,AA,12,19,0.9370795107033639,0.7643504531722054
EMGT00050000000018,Drosophila,AA,12,24,0.9714067278287462,0.851963746223565
EMGT00050000000018,Drosophila,AA,12,20,0.9493883792048929,0.8338368580060423
EMGT00050000000018,Drosophila,AA,12,41,0.9325688073394496,0.7552870090634441
EMGT00050000000018,Drosophila,AA,12,39,0.960091743119266,0.8217522658610272
EMGT00050000000018,Drosophila,AA,12,43,0.9461009174311926,0.8277945619335347
EMGT00050000000018,Drosophila,AA,12,22,0.9603211009174312,0.8277945619335347
EMGT00050000000018,Drosophila,AA,12,2,0.9328746177370031,0.7462235649546828
EMGT00050000000018,Drosophila,AA,36,32,0.9395777351247601,0.7439759036144579
EMGT00050000000018,Drosophila,AA,36,16,0.9721305182341651,0.8795180722891566
EMGT00050000000018,Drosophila,AA,36,14,0.9640690978886757,0.7921686746987951
EMGT00050000000018,Drosophila,AA,36,9,0.9335124760076775,0.7560240963855421
EMGT00050000000018,Drosophila,AA,36,29,0.9450287907869481,0.7650602409638554
EMGT00050000000018,Drosophila,AA,36,48,0.9381190019193858,0.7469879518072289
EMGT00050000000018,Drosophila,AA,36,30,0.9472552783109405,0.7740963855421686
EMGT00050000000018,Drosophila,AA,36,44,0.9504030710172745,0.786144578313253
EMGT00050000000018,Drosophila,AA,36,25,0.9504030710172745,0.7771084337349398
EMGT00050000000018,Drosophila,AA,36,18,0.9794241842610365,0.9126506024096386
EMGT00050000000018,Drosophila,AA,36,5,0.993704414587332,0.9548192771084337
EMGT00050000000018,Drosophila,AA,36,7,0.9390403071017275,0.7620481927710844
EMGT00050000000018,Drosophila,AA,36,27,0.9735892514395393,0.7981927710843374
EMGT00050000000018,Drosophila,AA,36,46,0.9516314779270634,0.786144578313253
EMGT00050000000018,Drosophila,AA,36,42,0.9558541266794626,0.7620481927710844
EMGT00050000000018,Drosophila,AA,36,3,0.9649136276391554,0.7560240963855421
EMGT00050000000018,Drosophila,AA,36,23,0.9334357005758157,0.7560240963855421
EMGT00050000000018,Drosophila,AA,36,21,0.9342034548944338,0.7530120481927711
EMGT00050000000018,Drosophila,AA,36,1,0.9698272552783109,0.8102409638554217
EMGT00050000000018,Drosophila,AA,36,38,0.9351247600767755,0.7590361445783133
EMGT00050000000018,Drosophila,AA,36,40,0.9396545105566219,0.7530120481927711
EMGT00050000000018,Drosophila,AA,36,26,0.9559309021113244,0.8132530120481928
EMGT00050000000018,Drosophila,AA,36,6,0.9560076775431862,0.7650602409638554
EMGT00050000000018,Drosophila,AA,36,47,0.9547792706333973,0.7620481927710844
EMGT00050000000018,Drosophila,AA,36,45,0.9700575815738963,0.7801204819277109
EMGT00050000000018,Drosophila,AA,36,4,0.9570825335892514,0.7650602409638554
EMGT00050000000018,Drosophila,AA,36,19,0.9775815738963531,0.8975903614457831
EMGT00050000000018,Drosophila,AA,36,24,0.9516314779270634,0.7680722891566265
EMGT00050000000018,Drosophila,AA,36,20,0.9719001919385797,0.8042168674698795
EMGT00050000000018,Drosophila,AA,36,41,0.9365834932821497,0.7530120481927711
EMGT00050000000018,Drosophila,AA,36,39,0.9490978886756238,0.7530120481927711
EMGT00050000000018,Drosophila,AA,36,43,0.9708253358925144,0.7921686746987951
EMGT00050000000018,Drosophila,AA,36,22,0.9493282149712092,0.7560240963855421
EMGT00050000000018,Drosophila,AA,36,2,0.9710556621880998,0.8734939759036144
EMGT00050000000018,Drosophila,AA,32,16,0.9337657382678367,0.7896341463414634
EMGT00050000000018,Drosophila,AA,32,14,0.9307134681419306,0.774390243902439
EMGT00050000000018,Drosophila,AA,32,9,0.9662724151087371,0.8932926829268293
EMGT00050000000018,Drosophila,AA,32,29,0.9745898512018314,0.8628048780487805
EMGT00050000000018,Drosophila,AA,32,48,0.9355207935902328,0.7804878048780488
EMGT00050000000018,Drosophila,AA,32,30,0.9600915681037772,0.8140243902439024
EMGT00050000000018,Drosophila,AA,32,44,0.9499427699351393,0.8170731707317073
EMGT00050000000018,Drosophila,AA,32,25,0.9539870278519649,0.8658536585365854
EMGT00050000000018,Drosophila,AA,32,18,0.9366653948874475,0.7865853658536586
EMGT00050000000018,Drosophila,AA,32,5,0.9373521556657765,0.7865853658536586
EMGT00050000000018,Drosophila,AA,32,7,0.9342998855398703,0.7957317073170732
EMGT00050000000018,Drosophila,AA,32,27,0.9358260206028234,0.8048780487804879
EMGT00050000000018,Drosophila,AA,32,46,0.9633727584891263,0.8201219512195121
EMGT00050000000018,Drosophila,AA,32,42,0.9542159481114079,0.8170731707317073
EMGT00050000000018,Drosophila,AA,32,3,0.9274322777565814,0.7713414634146342
EMGT00050000000018,Drosophila,AA,32,23,0.9366653948874475,0.7530487804878049
EMGT00050000000018,Drosophila,AA,32,21,0.9345288057993132,0.7835365853658537
EMGT00050000000018,Drosophila,AA,32,1,0.9424647081266692,0.8140243902439024
EMGT00050000000018,Drosophila,AA,32,38,0.9384967569629912,0.7560975609756098
EMGT00050000000018,Drosophila,AA,32,40,0.9916825639069058,0.9542682926829268
