name,ic_type,number_models,data_type,num_seq,min_seq_length,max_seq_length,mean_seq_length,stdev_seq_length,tree_length,mean_pairwise_distance
ENSGT00390000011821.Euteleostomi.001,AICc,2,aa,55,325,791,624.0181818,141.9901524,15.92489,1.453665266
ENSGT00390000011821.Euteleostomi.001,BIC,1,aa,55,325,791,624.0181818,141.9901524,15.92489,1.453665266
ENSGT00390000011831.Euteleostomi.001,AIC,1,aa,61,546,644,577.8360656,18.21645806,4.46492,0.587102404
ENSGT00390000011831.Euteleostomi.001,AICc,2,aa,61,546,644,577.8360656,18.21645806,4.46492,0.587102404
ENSGT00390000011831.Euteleostomi.001,BIC,1,aa,61,546,644,577.8360656,18.21645806,4.46492,0.587102404
ENSGT00390000011960.Euteleostomi.001,AIC,2,aa,61,434,559,461.8688525,19.94197868,9.01283,1.374879355
ENSGT00390000011960.Euteleostomi.001,AICc,1,aa,61,434,559,461.8688525,19.94197868,9.01283,1.374879355
ENSGT00390000011960.Euteleostomi.001,BIC,1,aa,61,434,559,461.8688525,19.94197868,9.01283,1.374879355
ENSGT00390000012305.Euteleostomi.001,AIC,2,aa,52,245,434,332.6346154,49.44159908,15.45382,1.743119525
ENSGT00390000012305.Euteleostomi.001,AICc,2,aa,52,245,434,332.6346154,49.44159908,15.45382,1.743119525
ENSGT00390000012305.Euteleostomi.001,BIC,2,aa,52,245,434,332.6346154,49.44159908,15.45382,1.743119525
ENSGT00390000013146.Euteleostomi.005,AIC,2,aa,61,271,336,287.8196721,11.45354122,10.74528,1.037635322
ENSGT00390000013146.Euteleostomi.005,AICc,2,aa,61,271,336,287.8196721,11.45354122,10.74528,1.037635322
ENSGT00390000013146.Euteleostomi.005,BIC,2,aa,61,271,336,287.8196721,11.45354122,10.74528,1.037635322
ENSGT00390000013164.Euteleostomi.006,AIC,1,aa,52,1082,2275,1895.596154,322.8167245,6.94451,1.163102624
ENSGT00390000013164.Euteleostomi.006,AICc,1,aa,52,1082,2275,1895.596154,322.8167245,6.94451,1.163102624
ENSGT00390000013164.Euteleostomi.006,BIC,1,aa,52,1082,2275,1895.596154,322.8167245,6.94451,1.163102624
ENSGT00390000013285.Euteleostomi.001,AIC,1,aa,52,432,565,518.8269231,30.44939302,8.74523,0.923228047
ENSGT00390000013285.Euteleostomi.001,AICc,1,aa,52,432,565,518.8269231,30.44939302,8.74523,0.923228047
ENSGT00390000013285.Euteleostomi.001,BIC,1,aa,52,432,565,518.8269231,30.44939302,8.74523,0.923228047
ENSGT00390000013296.Euteleostomi.001,AIC,1,aa,61,342,978,498.5409836,166.3013904,14.11186,1.207057137
ENSGT00390000013296.Euteleostomi.001,AICc,1,aa,61,342,978,498.5409836,166.3013904,14.11186,1.207057137
ENSGT00390000013296.Euteleostomi.001,BIC,1,aa,61,342,978,498.5409836,166.3013904,14.11186,1.207057137
ENSGT00390000013494.Euteleostomi.001,AIC,2,aa,61,978,1145,1080.442623,39.92932281,5.99251,0.705476896
ENSGT00390000013494.Euteleostomi.001,AICc,2,aa,61,978,1145,1080.442623,39.92932281,5.99251,0.705476896
ENSGT00390000013494.Euteleostomi.001,BIC,1,aa,61,978,1145,1080.442623,39.92932281,5.99251,0.705476896
ENSGT00390000013549.Euteleostomi.001,AIC,1,aa,51,683,865,771.7058824,39.6415409,7.7818,0.685655561
ENSGT00390000013549.Euteleostomi.001,AICc,1,aa,51,683,865,771.7058824,39.6415409,7.7818,0.685655561
ENSGT00390000013549.Euteleostomi.001,BIC,1,aa,51,683,865,771.7058824,39.6415409,7.7818,0.685655561
ENSGT00390000013581.Euteleostomi.001,AIC,2,aa,57,675,856,770.3684211,54.24601091,4.53693,0.669425213
ENSGT00390000013581.Euteleostomi.001,AICc,2,aa,57,675,856,770.3684211,54.24601091,4.53693,0.669425213
ENSGT00390000013581.Euteleostomi.001,BIC,1,aa,57,675,856,770.3684211,54.24601091,4.53693,0.669425213
ENSGT00390000013762.Euteleostomi.001,AIC,1,NA,NA,NA,NA,NA,NA,NA,NA
ENSGT00390000013762.Euteleostomi.001,AICc,1,NA,NA,NA,NA,NA,NA,NA,NA
ENSGT00390000013762.Euteleostomi.001,BIC,1,NA,NA,NA,NA,NA,NA,NA,NA
ENSGT00390000014093.Euteleostomi.001,AIC,1,aa,58,417,544,466.3103448,35.65586337,6.16479,0.685613606
ENSGT00390000014093.Euteleostomi.001,AICc,1,aa,58,417,544,466.3103448,35.65586337,6.16479,0.685613606
ENSGT00390000014093.Euteleostomi.001,BIC,1,aa,58,417,544,466.3103448,35.65586337,6.16479,0.685613606
ENSGT00390000014100.Euteleostomi.001,AIC,1,aa,55,265,286,279.2,4.510892168,4.63997,0.47167631
ENSGT00390000014100.Euteleostomi.001,AICc,2,aa,55,265,286,279.2,4.510892168,4.63997,0.47167631
ENSGT00390000014100.Euteleostomi.001,BIC,1,aa,55,265,286,279.2,4.510892168,4.63997,0.47167631
ENSGT00390000014213.Euteleostomi.001,AIC,1,aa,55,395,457,428.7090909,19.03960077,7.4275,1.199073455
ENSGT00390000014213.Euteleostomi.001,AICc,1,aa,55,395,457,428.7090909,19.03960077,7.4275,1.199073455
ENSGT00390000014213.Euteleostomi.001,BIC,2,aa,55,395,457,428.7090909,19.03960077,7.4275,1.199073455
ENSGT00390000014618.Euteleostomi.001,AIC,3,aa,61,539,655,594.0819672,35.33520203,4.96825,0.695663552
ENSGT00390000014618.Euteleostomi.001,AICc,3,aa,61,539,655,594.0819672,35.33520203,4.96825,0.695663552
ENSGT00390000014618.Euteleostomi.001,BIC,2,aa,61,539,655,594.0819672,35.33520203,4.96825,0.695663552
ENSGT00390000015092.Euteleostomi.002,AIC,1,aa,60,570,690,653.4166667,30.55658362,3.84184,0.609733859
ENSGT00390000015092.Euteleostomi.002,AICc,1,aa,60,570,690,653.4166667,30.55658362,3.84184,0.609733859
ENSGT00390000015092.Euteleostomi.002,BIC,1,aa,60,570,690,653.4166667,30.55658362,3.84184,0.609733859
ENSGT00390000015406.Euteleostomi.001,AIC,2,aa,61,273,351,309.0491803,23.66039323,4.66064,0.806667366
ENSGT00390000015406.Euteleostomi.001,AICc,4,aa,61,273,351,309.0491803,23.66039323,4.66064,0.806667366
ENSGT00390000015406.Euteleostomi.001,BIC,2,aa,61,273,351,309.0491803,23.66039323,4.66064,0.806667366
ENSGT00390000015510.Euteleostomi.001,AIC,1,aa,56,497,619,565.4107143,27.97126889,3.48464,0.70739363
ENSGT00390000015510.Euteleostomi.001,AICc,1,aa,56,497,619,565.4107143,27.97126889,3.48464,0.70739363
ENSGT00390000015510.Euteleostomi.001,BIC,2,aa,56,497,619,565.4107143,27.97126889,3.48464,0.70739363
ENSGT00390000015700.Euteleostomi.001,AIC,1,aa,54,454,536,480.0925926,14.68572471,7.8814,0.830273864
ENSGT00390000015700.Euteleostomi.001,AICc,1,aa,54,454,536,480.0925926,14.68572471,7.8814,0.830273864
ENSGT00390000015700.Euteleostomi.001,BIC,1,aa,54,454,536,480.0925926,14.68572471,7.8814,0.830273864
ENSGT00390000016025.Euteleostomi.001,AIC,1,aa,59,599,664,640.6271186,22.667688,9.31355,0.817776657
ENSGT00390000016025.Euteleostomi.001,AICc,1,aa,59,599,664,640.6271186,22.667688,9.31355,0.817776657
ENSGT00390000016025.Euteleostomi.001,BIC,1,aa,59,599,664,640.6271186,22.667688,9.31355,0.817776657
ENSGT00390000016028.Euteleostomi.002,AIC,1,aa,62,371,501,420.6774194,36.41553181,9.02855,1.277556573
ENSGT00390000016028.Euteleostomi.002,AICc,1,aa,62,371,501,420.6774194,36.41553181,9.02855,1.277556573
ENSGT00390000016028.Euteleostomi.002,BIC,1,aa,62,371,501,420.6774194,36.41553181,9.02855,1.277556573
ENSGT00390000016292.Euteleostomi.001,AIC,2,aa,51,318,351,337.4901961,9.660999015,4.44253,0.456568675
ENSGT00390000016292.Euteleostomi.001,AICc,4,aa,51,318,351,337.4901961,9.660999015,4.44253,0.456568675
ENSGT00390000016292.Euteleostomi.001,BIC,1,aa,51,318,351,337.4901961,9.660999015,4.44253,0.456568675
ENSGT00390000016313.Euteleostomi.001,AIC,1,aa,52,859,1010,875.9038462,21.08364259,1.46881,0.210854427
ENSGT00390000016313.Euteleostomi.001,AICc,2,aa,52,859,1010,875.9038462,21.08364259,1.46881,0.210854427
ENSGT00390000016313.Euteleostomi.001,BIC,1,aa,52,859,1010,875.9038462,21.08364259,1.46881,0.210854427
ENSGT00390000016402.Euteleostomi.001,AIC,1,aa,56,235,297,266.7321429,26.86903664,5.51307,0.947063338
ENSGT00390000016402.Euteleostomi.001,AICc,2,aa,56,235,297,266.7321429,26.86903664,5.51307,0.947063338
ENSGT00390000016402.Euteleostomi.001,BIC,2,aa,56,235,297,266.7321429,26.86903664,5.51307,0.947063338
ENSGT00390000016421.Euteleostomi.001,AIC,2,aa,57,2200,2477,2359.403509,92.12624484,6.75476,1.104465439
ENSGT00390000016421.Euteleostomi.001,AICc,2,aa,57,2200,2477,2359.403509,92.12624484,6.75476,1.104465439
ENSGT00390000016421.Euteleostomi.001,BIC,1,aa,57,2200,2477,2359.403509,92.12624484,6.75476,1.104465439
ENSGT00390000016529.Euteleostomi.002,AIC,1,aa,59,438,677,593.559322,72.92326415,6.1242,0.820684664
ENSGT00390000016529.Euteleostomi.002,AICc,1,aa,59,438,677,593.559322,72.92326415,6.1242,0.820684664
ENSGT00390000016529.Euteleostomi.002,BIC,1,aa,59,438,677,593.559322,72.92326415,6.1242,0.820684664
ENSGT00390000016613.Euteleostomi.001,AIC,1,aa,50,624,699,660.14,15.84492451,3.90757,0.480178057
ENSGT00390000016613.Euteleostomi.001,AICc,1,aa,50,624,699,660.14,15.84492451,3.90757,0.480178057
ENSGT00390000016613.Euteleostomi.001,BIC,1,aa,50,624,699,660.14,15.84492451,3.90757,0.480178057
ENSGT00390000016655.Euteleostomi.001,AIC,1,aa,56,852,908,882.5357143,15.93391384,5.33168,0.628997409
ENSGT00390000016655.Euteleostomi.001,AICc,1,aa,56,852,908,882.5357143,15.93391384,5.33168,0.628997409
ENSGT00390000016655.Euteleostomi.001,BIC,1,aa,56,852,908,882.5357143,15.93391384,5.33168,0.628997409
ENSGT00390000016700.Euteleostomi.001,AIC,2,aa,52,255,395,264.6730769,24.43857538,3.21704,0.309992323
ENSGT00390000016700.Euteleostomi.001,AICc,2,aa,52,255,395,264.6730769,24.43857538,3.21704,0.309992323
ENSGT00390000016700.Euteleostomi.001,BIC,2,aa,52,255,395,264.6730769,24.43857538,3.21704,0.309992323
ENSGT00390000016833.Euteleostomi.001,AIC,1,aa,57,341,637,454.5789474,105.4075335,14.94994,2.080174449
ENSGT00390000016833.Euteleostomi.001,AICc,1,aa,57,341,637,454.5789474,105.4075335,14.94994,2.080174449
ENSGT00390000016833.Euteleostomi.001,BIC,1,aa,57,341,637,454.5789474,105.4075335,14.94994,2.080174449
ENSGT00390000017119.Euteleostomi.001,AIC,1,aa,50,456,601,531.9,45.26216152,4.84646,0.691501616
ENSGT00390000017119.Euteleostomi.001,AICc,2,aa,50,456,601,531.9,45.26216152,4.84646,0.691501616
ENSGT00390000017119.Euteleostomi.001,BIC,2,aa,50,456,601,531.9,45.26216152,4.84646,0.691501616
ENSGT00390000017146.Euteleostomi.001,AIC,1,aa,52,393,510,461.8076923,24.98080711,7.12902,0.983946486
ENSGT00390000017146.Euteleostomi.001,AICc,1,aa,52,393,510,461.8076923,24.98080711,7.12902,0.983946486
ENSGT00390000017146.Euteleostomi.001,BIC,1,aa,52,393,510,461.8076923,24.98080711,7.12902,0.983946486
ENSGT00390000017213.Euteleostomi.001,AIC,1,aa,53,388,662,573.9622642,68.88450821,7.35662,1.226562496
ENSGT00390000017213.Euteleostomi.001,AICc,1,aa,53,388,662,573.9622642,68.88450821,7.35662,1.226562496
ENSGT00390000017213.Euteleostomi.001,BIC,1,aa,53,388,662,573.9622642,68.88450821,7.35662,1.226562496
ENSGT00390000017273.Euteleostomi.001,AIC,2,aa,55,455,727,613.4,106.5060596,12.09329,1.826246384
ENSGT00390000017273.Euteleostomi.001,AICc,2,aa,55,455,727,613.4,106.5060596,12.09329,1.826246384
ENSGT00390000017273.Euteleostomi.001,BIC,1,aa,55,455,727,613.4,106.5060596,12.09329,1.826246384
ENSGT00390000017365.Euteleostomi.001,AIC,1,aa,61,901,945,918.0327869,6.34814202,12.10513,1.156041169
ENSGT00390000017365.Euteleostomi.001,AICc,1,aa,61,901,945,918.0327869,6.34814202,12.10513,1.156041169
ENSGT00390000017365.Euteleostomi.001,BIC,1,aa,61,901,945,918.0327869,6.34814202,12.10513,1.156041169
ENSGT00390000017581.Euteleostomi.001,AIC,1,aa,52,228,257,235.8461538,9.038880321,9.79608,1.068405136
ENSGT00390000017581.Euteleostomi.001,AICc,1,aa,52,228,257,235.8461538,9.038880321,9.79608,1.068405136
ENSGT00390000017581.Euteleostomi.001,BIC,1,aa,52,228,257,235.8461538,9.038880321,9.79608,1.068405136
ENSGT00390000017671.Euteleostomi.001,AIC,1,aa,60,380,475,402.6,15.11223547,8.89556,1.231605508
ENSGT00390000017671.Euteleostomi.001,AICc,1,aa,60,380,475,402.6,15.11223547,8.89556,1.231605508
ENSGT00390000017671.Euteleostomi.001,BIC,1,aa,60,380,475,402.6,15.11223547,8.89556,1.231605508
ENSGT00390000017673.Euteleostomi.002,AIC,1,aa,50,284,334,312.94,8.818834205,5.46662,0.55313458
ENSGT00390000017673.Euteleostomi.002,AICc,1,aa,50,284,334,312.94,8.818834205,5.46662,0.55313458
ENSGT00390000017673.Euteleostomi.002,BIC,1,aa,50,284,334,312.94,8.818834205,5.46662,0.55313458
ENSGT00390000017707.Euteleostomi.001,AIC,2,aa,59,606,892,735.1186441,102.2825843,3.95802,0.568512379
ENSGT00390000017707.Euteleostomi.001,AICc,2,aa,59,606,892,735.1186441,102.2825843,3.95802,0.568512379
ENSGT00390000017707.Euteleostomi.001,BIC,1,aa,59,606,892,735.1186441,102.2825843,3.95802,0.568512379
ENSGT00390000017920.Euteleostomi.002,AIC,1,aa,51,348,578,468.7843137,41.9858613,9.05237,0.877716737
ENSGT00390000017920.Euteleostomi.002,AICc,1,aa,51,348,578,468.7843137,41.9858613,9.05237,0.877716737
ENSGT00390000017920.Euteleostomi.002,BIC,2,aa,51,348,578,468.7843137,41.9858613,9.05237,0.877716737
ENSGT00390000017928.Euteleostomi.001,AIC,4,aa,58,730,851,742.3103448,15.54755794,3.68153,0.550997731
ENSGT00390000017928.Euteleostomi.001,AICc,2,aa,58,730,851,742.3103448,15.54755794,3.68153,0.550997731
ENSGT00390000017928.Euteleostomi.001,BIC,1,aa,58,730,851,742.3103448,15.54755794,3.68153,0.550997731
ENSGT00390000018051.Euteleostomi.001,AIC,1,aa,50,358,463,404.02,24.72335919,10.5797,1.163634147
ENSGT00390000018051.Euteleostomi.001,AICc,1,aa,50,358,463,404.02,24.72335919,10.5797,1.163634147
ENSGT00390000018051.Euteleostomi.001,BIC,2,aa,50,358,463,404.02,24.72335919,10.5797,1.163634147
ENSGT00390000018245.Euteleostomi.001,AIC,2,aa,60,286,341,310.5166667,10.90559127,13.3886,1.254459514
ENSGT00390000018245.Euteleostomi.001,AICc,4,aa,60,286,341,310.5166667,10.90559127,13.3886,1.254459514
ENSGT00390000018245.Euteleostomi.001,BIC,4,aa,60,286,341,310.5166667,10.90559127,13.3886,1.254459514
ENSGT00390000018573.Euteleostomi.001,AIC,1,aa,62,312,422,377.6935484,32.49392816,2.66056,0.340275251
ENSGT00390000018573.Euteleostomi.001,AICc,1,aa,62,312,422,377.6935484,32.49392816,2.66056,0.340275251
ENSGT00390000018573.Euteleostomi.001,BIC,1,aa,62,312,422,377.6935484,32.49392816,2.66056,0.340275251
ENSGT00390000018612.Euteleostomi.001,AIC,2,aa,61,682,738,713.6557377,16.42547335,3.2316,0.391195749
ENSGT00390000018612.Euteleostomi.001,AICc,2,aa,61,682,738,713.6557377,16.42547335,3.2316,0.391195749
ENSGT00390000018612.Euteleostomi.001,BIC,1,aa,61,682,738,713.6557377,16.42547335,3.2316,0.391195749
ENSGT00390000018714.Euteleostomi.002,AIC,1,aa,60,357,612,485.4333333,79.85609232,3.89049,0.663727983
ENSGT00390000018714.Euteleostomi.002,AICc,1,aa,60,357,612,485.4333333,79.85609232,3.89049,0.663727983
ENSGT00390000018714.Euteleostomi.002,BIC,2,aa,60,357,612,485.4333333,79.85609232,3.89049,0.663727983
ENSGT00390000018729.Euteleostomi.001,AIC,2,aa,62,380,931,623.483871,247.8291811,10.04576,1.005623628
ENSGT00390000018729.Euteleostomi.001,AICc,2,aa,62,380,931,623.483871,247.8291811,10.04576,1.005623628
ENSGT00390000018729.Euteleostomi.001,BIC,1,aa,62,380,931,623.483871,247.8291811,10.04576,1.005623628
ENSGT00390000020719.Euteleostomi.003,AIC,1,aa,61,359,575,417.704918,72.46754314,2.94265,0.36719777
ENSGT00390000020719.Euteleostomi.003,AICc,1,aa,61,359,575,417.704918,72.46754314,2.94265,0.36719777
ENSGT00390000020719.Euteleostomi.003,BIC,1,aa,61,359,575,417.704918,72.46754314,2.94265,0.36719777
ENSGT00400000022032.Euteleostomi.001,AIC,1,aa,61,233,406,318.0655738,45.98835681,14.67109,1.177446842
ENSGT00400000022032.Euteleostomi.001,AICc,1,aa,61,233,406,318.0655738,45.98835681,14.67109,1.177446842
ENSGT00400000022032.Euteleostomi.001,BIC,1,aa,61,233,406,318.0655738,45.98835681,14.67109,1.177446842
ENSGT00400000022055.Euteleostomi.001,AIC,1,aa,62,495,710,565.9032258,59.44323913,4.97161,0.827497028
ENSGT00400000022055.Euteleostomi.001,AICc,1,aa,62,495,710,565.9032258,59.44323913,4.97161,0.827497028
ENSGT00400000022055.Euteleostomi.001,BIC,2,aa,62,495,710,565.9032258,59.44323913,4.97161,0.827497028
ENSGT00410000025582.Euteleostomi.001,AIC,1,aa,52,648,772,700.3461538,21.03487731,10.28471,1.065698446
ENSGT00410000025582.Euteleostomi.001,AICc,1,aa,52,648,772,700.3461538,21.03487731,10.28471,1.065698446
ENSGT00410000025582.Euteleostomi.001,BIC,1,aa,52,648,772,700.3461538,21.03487731,10.28471,1.065698446
ENSGT00410000025596.Euteleostomi.001,AIC,1,aa,51,526,581,550.9607843,19.18849737,3.05386,0.694487859
ENSGT00410000025596.Euteleostomi.001,AICc,1,aa,51,526,581,550.9607843,19.18849737,3.05386,0.694487859
ENSGT00410000025596.Euteleostomi.001,BIC,1,aa,51,526,581,550.9607843,19.18849737,3.05386,0.694487859
ENSGT00410000025615.Euteleostomi.001,AIC,1,aa,60,237,301,268.0333333,16.14443984,5.69122,0.572931723
ENSGT00410000025615.Euteleostomi.001,AICc,1,aa,60,237,301,268.0333333,16.14443984,5.69122,0.572931723
ENSGT00410000025615.Euteleostomi.001,BIC,1,aa,60,237,301,268.0333333,16.14443984,5.69122,0.572931723
ENSGT00410000025651.Euteleostomi.001,AIC,1,aa,58,869,946,899.3448276,13.66716095,11.43812,1.064956824
ENSGT00410000025651.Euteleostomi.001,AICc,1,aa,58,869,946,899.3448276,13.66716095,11.43812,1.064956824
ENSGT00410000025651.Euteleostomi.001,BIC,1,aa,58,869,946,899.3448276,13.66716095,11.43812,1.064956824
ENSGT00410000025758.Euteleostomi.001,AIC,1,aa,57,1198,1955,1475.736842,151.2860968,5.2039,0.896044436
ENSGT00410000025758.Euteleostomi.001,AICc,1,aa,57,1198,1955,1475.736842,151.2860968,5.2039,0.896044436
ENSGT00410000025758.Euteleostomi.001,BIC,1,aa,57,1198,1955,1475.736842,151.2860968,5.2039,0.896044436
ENSGT00410000025793.Euteleostomi.001,AIC,1,aa,60,611,1167,873.15,191.9975128,10.45613,1.038902893
ENSGT00410000025793.Euteleostomi.001,AICc,1,aa,60,611,1167,873.15,191.9975128,10.45613,1.038902893
ENSGT00410000025793.Euteleostomi.001,BIC,1,aa,60,611,1167,873.15,191.9975128,10.45613,1.038902893
ENSGT00420000029746.Euteleostomi.001,AIC,2,aa,58,222,4621,665.637931,699.7143452,9.92332,1.218223533
ENSGT00420000029746.Euteleostomi.001,AICc,2,aa,58,222,4621,665.637931,699.7143452,9.92332,1.218223533
ENSGT00420000029746.Euteleostomi.001,BIC,1,aa,58,222,4621,665.637931,699.7143452,9.92332,1.218223533
ENSGT00440000033318.Euteleostomi.002,AIC,1,aa,50,251,366,326.42,34.11390883,5.22185,0.519115265
ENSGT00440000033318.Euteleostomi.002,AICc,1,aa,50,251,366,326.42,34.11390883,5.22185,0.519115265
ENSGT00440000033318.Euteleostomi.002,BIC,1,aa,50,251,366,326.42,34.11390883,5.22185,0.519115265
ENSGT00440000033542.Euteleostomi.002,AIC,1,aa,54,896,993,947.3703704,34.45056414,9.46235,0.958186827
ENSGT00440000033542.Euteleostomi.002,AICc,1,aa,54,896,993,947.3703704,34.45056414,9.46235,0.958186827
ENSGT00440000033542.Euteleostomi.002,BIC,1,aa,54,896,993,947.3703704,34.45056414,9.46235,0.958186827
ENSGT00440000033589.Euteleostomi.001,AIC,2,aa,55,366,560,439.2727273,34.40900751,7.50399,1.018289428
ENSGT00440000033589.Euteleostomi.001,AICc,3,aa,55,366,560,439.2727273,34.40900751,7.50399,1.018289428
ENSGT00440000033589.Euteleostomi.001,BIC,2,aa,55,366,560,439.2727273,34.40900751,7.50399,1.018289428
ENSGT00440000034671.Euteleostomi.001,AIC,1,aa,59,217,286,252.5084746,14.87809415,15.46052,1.76194948
ENSGT00440000034671.Euteleostomi.001,AICc,1,aa,59,217,286,252.5084746,14.87809415,15.46052,1.76194948
ENSGT00440000034671.Euteleostomi.001,BIC,2,aa,59,217,286,252.5084746,14.87809415,15.46052,1.76194948
ENSGT00440000037341.Euteleostomi.002,AIC,2,aa,53,276,438,376.7358491,42.98396434,8.84781,1.214645602
ENSGT00440000037341.Euteleostomi.002,AICc,2,aa,53,276,438,376.7358491,42.98396434,8.84781,1.214645602
ENSGT00440000037341.Euteleostomi.002,BIC,1,aa,53,276,438,376.7358491,42.98396434,8.84781,1.214645602
ENSGT00440000037877.Euteleostomi.001,AIC,1,aa,60,525,753,618.6833333,43.83810418,6.4529,0.828928949
ENSGT00440000037877.Euteleostomi.001,AICc,1,aa,60,525,753,618.6833333,43.83810418,6.4529,0.828928949
ENSGT00440000037877.Euteleostomi.001,BIC,1,aa,60,525,753,618.6833333,43.83810418,6.4529,0.828928949
ENSGT00440000038338.Euteleostomi.001,AIC,1,aa,51,911,1136,1060.843137,50.41046421,3.11371,0.584269224
ENSGT00440000038338.Euteleostomi.001,AICc,1,aa,51,911,1136,1060.843137,50.41046421,3.11371,0.584269224
ENSGT00440000038338.Euteleostomi.001,BIC,1,aa,51,911,1136,1060.843137,50.41046421,3.11371,0.584269224
ENSGT00440000038465.Euteleostomi.001,AIC,4,aa,52,1018,1211,1076.596154,48.38621567,4.89672,0.81337767
ENSGT00440000038465.Euteleostomi.001,AICc,3,aa,52,1018,1211,1076.596154,48.38621567,4.89672,0.81337767
ENSGT00440000038465.Euteleostomi.001,BIC,1,aa,52,1018,1211,1076.596154,48.38621567,4.89672,0.81337767
ENSGT00440000039028.Euteleostomi.001,AIC,1,aa,58,343,662,512.8965517,107.6432851,8.87565,1.239422323
ENSGT00440000039028.Euteleostomi.001,AICc,1,aa,58,343,662,512.8965517,107.6432851,8.87565,1.239422323
ENSGT00440000039028.Euteleostomi.001,BIC,1,aa,58,343,662,512.8965517,107.6432851,8.87565,1.239422323
ENSGT00450000040316.Euteleostomi.001,AIC,1,aa,52,581,847,735.2307692,96.07566777,3.79318,0.903093469
ENSGT00450000040316.Euteleostomi.001,AICc,1,aa,52,581,847,735.2307692,96.07566777,3.79318,0.903093469
ENSGT00450000040316.Euteleostomi.001,BIC,1,aa,52,581,847,735.2307692,96.07566777,3.79318,0.903093469
ENSGT00450000040408.Euteleostomi.001,AIC,2,aa,55,349,910,553.9090909,130.5515753,3.64589,0.337193751
ENSGT00450000040408.Euteleostomi.001,AICc,2,aa,55,349,910,553.9090909,130.5515753,3.64589,0.337193751
ENSGT00450000040408.Euteleostomi.001,BIC,2,aa,55,349,910,553.9090909,130.5515753,3.64589,0.337193751
ENSGT00480000042679.Euteleostomi.001,AIC,1,aa,62,301,355,326.1612903,11.0678882,6.75068,1.340418704
ENSGT00480000042679.Euteleostomi.001,AICc,2,aa,62,301,355,326.1612903,11.0678882,6.75068,1.340418704
ENSGT00480000042679.Euteleostomi.001,BIC,2,aa,62,301,355,326.1612903,11.0678882,6.75068,1.340418704
ENSGT00490000043360.Euteleostomi.001,AIC,1,aa,61,950,1310,1112.377049,79.2717192,10.07471,1.437720984
ENSGT00490000043360.Euteleostomi.001,AICc,1,aa,61,950,1310,1112.377049,79.2717192,10.07471,1.437720984
ENSGT00490000043360.Euteleostomi.001,BIC,1,aa,61,950,1310,1112.377049,79.2717192,10.07471,1.437720984
ENSGT00490000043365.Euteleostomi.001,AIC,1,aa,53,532,932,706.3584906,159.2115301,5.87836,1.24226
ENSGT00490000043365.Euteleostomi.001,AICc,1,aa,53,532,932,706.3584906,159.2115301,5.87836,1.24226
ENSGT00490000043365.Euteleostomi.001,BIC,1,aa,53,532,932,706.3584906,159.2115301,5.87836,1.24226
ENSGT00500000044808.Euteleostomi.002,AIC,2,aa,55,373,433,408.2,13.33666625,3.15547,0.394536189
ENSGT00500000044808.Euteleostomi.002,AICc,2,aa,55,373,433,408.2,13.33666625,3.15547,0.394536189
ENSGT00500000044808.Euteleostomi.002,BIC,2,aa,55,373,433,408.2,13.33666625,3.15547,0.394536189
ENSGT00500000044813.Euteleostomi.002,AIC,1,aa,52,479,658,594.75,34.57976003,4.2746,0.36906325
ENSGT00500000044813.Euteleostomi.002,AICc,1,aa,52,479,658,594.75,34.57976003,4.2746,0.36906325
ENSGT00500000044813.Euteleostomi.002,BIC,1,aa,52,479,658,594.75,34.57976003,4.2746,0.36906325
ENSGT00510000046382.Euteleostomi.001,AIC,2,aa,54,444,501,483.6851852,14.47160404,11.55285,1.089769168
ENSGT00510000046382.Euteleostomi.001,AICc,1,aa,54,444,501,483.6851852,14.47160404,11.55285,1.089769168
ENSGT00510000046382.Euteleostomi.001,BIC,1,aa,54,444,501,483.6851852,14.47160404,11.55285,1.089769168
ENSGT00510000046400.Euteleostomi.001,AIC,1,aa,55,485,573,513.6909091,20.11436996,3.16557,0.42436501
ENSGT00510000046400.Euteleostomi.001,AICc,1,aa,55,485,573,513.6909091,20.11436996,3.16557,0.42436501
ENSGT00510000046400.Euteleostomi.001,BIC,1,aa,55,485,573,513.6909091,20.11436996,3.16557,0.42436501
ENSGT00510000046443.Euteleostomi.002,AIC,1,aa,61,856,1241,1031.245902,97.76462478,4.76727,0.566568437
ENSGT00510000046443.Euteleostomi.002,AICc,1,aa,61,856,1241,1031.245902,97.76462478,4.76727,0.566568437
ENSGT00510000046443.Euteleostomi.002,BIC,1,aa,61,856,1241,1031.245902,97.76462478,4.76727,0.566568437
ENSGT00510000046502.Euteleostomi.003,AIC,1,aa,50,454,507,485.3,15.77941051,4.06222,0.520947755
ENSGT00510000046502.Euteleostomi.003,AICc,1,aa,50,454,507,485.3,15.77941051,4.06222,0.520947755
ENSGT00510000046502.Euteleostomi.003,BIC,1,aa,50,454,507,485.3,15.77941051,4.06222,0.520947755
ENSGT00510000046525.Euteleostomi.001,AIC,2,aa,59,206,265,220.220339,17.11630378,5.02158,0.493601531
ENSGT00510000046525.Euteleostomi.001,AICc,2,aa,59,206,265,220.220339,17.11630378,5.02158,0.493601531
ENSGT00510000046525.Euteleostomi.001,BIC,2,aa,59,206,265,220.220339,17.11630378,5.02158,0.493601531
ENSGT00510000046606.Euteleostomi.002,AIC,1,aa,51,206,582,318.7254902,94.61248933,13.59971,1.791352424
