name,ic_type,number_models,data_type,num_seq,min_seq_length,max_seq_length,mean_seq_length,stdev_seq_length,tree_length,mean_pairwise_distance
ENSGT00390000009763.Euteleostomi.002.nt,AICc,2,nt,54,1617,2046,1765.6666666666667,119.34822998268554,6.308430000000001,0.7610339902166325
ENSGT00390000009763.Euteleostomi.002.nt,BIC,1,nt,54,1617,2046,1765.6666666666667,119.34822998268554,6.308430000000001,0.7610339902166325
ENSGT00390000009798.Euteleostomi.002.nt,AIC,2,nt,60,1227,1587,1431.85,96.74408403933631,9.035269999999999,1.1074111920903984
ENSGT00390000009798.Euteleostomi.002.nt,AICc,2,nt,60,1227,1587,1431.85,96.74408403933631,9.035269999999999,1.1074111920903984
ENSGT00390000009798.Euteleostomi.002.nt,BIC,2,nt,60,1227,1587,1431.85,96.74408403933631,9.035269999999999,1.1074111920903984
ENSGT00390000009905.Euteleostomi.001.nt,AIC,2,nt,53,1464,1782,1558.9811320754718,58.75224727814435,3.5983299999999994,0.5086027431059507
ENSGT00390000009905.Euteleostomi.001.nt,AICc,2,nt,53,1464,1782,1558.9811320754718,58.75224727814435,3.5983299999999994,0.5086027431059507
ENSGT00390000009905.Euteleostomi.001.nt,BIC,4,nt,53,1464,1782,1558.9811320754718,58.75224727814435,3.5983299999999994,0.5086027431059507
ENSGT00390000009905.Euteleostomi.002.nt,AIC,1,nt,59,1467,1896,1631.6440677966102,103.14682583443594,3.859869999999999,0.5616634482758628
ENSGT00390000009905.Euteleostomi.002.nt,AICc,1,nt,59,1467,1896,1631.6440677966102,103.14682583443594,3.859869999999999,0.5616634482758628
ENSGT00390000009905.Euteleostomi.002.nt,BIC,4,nt,59,1467,1896,1631.6440677966102,103.14682583443594,3.859869999999999,0.5616634482758628
ENSGT00390000009929.Euteleostomi.001.nt,AIC,1,nt,59,828,1113,988.4237288135594,46.90570268610112,8.801669999999998,0.9033506954997086
ENSGT00390000009929.Euteleostomi.001.nt,AICc,2,nt,59,828,1113,988.4237288135594,46.90570268610112,8.801669999999998,0.9033506954997086
ENSGT00390000009929.Euteleostomi.001.nt,BIC,1,nt,59,828,1113,988.4237288135594,46.90570268610112,8.801669999999998,0.9033506954997086
ENSGT00390000010072.Euteleostomi.001.nt,AIC,1,nt,54,1491,1581,1544.4444444444443,25.48966987703551,6.878310000000003,0.7346860097833684
ENSGT00390000010072.Euteleostomi.001.nt,AICc,1,nt,54,1491,1581,1544.4444444444443,25.48966987703551,6.878310000000003,0.7346860097833684
ENSGT00390000010072.Euteleostomi.001.nt,BIC,1,nt,54,1491,1581,1544.4444444444443,25.48966987703551,6.878310000000003,0.7346860097833684
ENSGT00390000010091.Euteleostomi.001.nt,AIC,1,nt,56,2268,2937,2443.1785714285716,118.00571744898359,5.714100000000001,0.6576041363636361
ENSGT00390000010091.Euteleostomi.001.nt,AICc,1,nt,56,2268,2937,2443.1785714285716,118.00571744898359,5.714100000000001,0.6576041363636361
ENSGT00390000010091.Euteleostomi.001.nt,BIC,1,nt,56,2268,2937,2443.1785714285716,118.00571744898359,5.714100000000001,0.6576041363636361
ENSGT00390000010116.Euteleostomi.001.nt,AIC,1,nt,59,1884,2049,1979.7457627118645,31.391627052085184,4.2232699999999985,0.33896691992986483
ENSGT00390000010116.Euteleostomi.001.nt,AICc,1,nt,59,1884,2049,1979.7457627118645,31.391627052085184,4.2232699999999985,0.33896691992986483
ENSGT00390000010116.Euteleostomi.001.nt,BIC,1,nt,59,1884,2049,1979.7457627118645,31.391627052085184,4.2232699999999985,0.33896691992986483
ENSGT00390000010157.Euteleostomi.001.nt,AIC,2,nt,60,897,993,927.5,17.865315321186575,8.309940000000005,0.9095998135593213
ENSGT00390000010157.Euteleostomi.001.nt,AICc,2,nt,60,897,993,927.5,17.865315321186575,8.309940000000005,0.9095998135593213
ENSGT00390000010157.Euteleostomi.001.nt,BIC,1,nt,60,897,993,927.5,17.865315321186575,8.309940000000005,0.9095998135593213
ENSGT00390000010600.Euteleostomi.001.nt,AIC,1,nt,62,636,1071,780.241935483871,126.80689921292047,5.870699999999999,0.9160167636171336
ENSGT00390000010600.Euteleostomi.001.nt,AICc,1,nt,62,636,1071,780.241935483871,126.80689921292047,5.870699999999999,0.9160167636171336
ENSGT00390000010600.Euteleostomi.001.nt,BIC,1,nt,62,636,1071,780.241935483871,126.80689921292047,5.870699999999999,0.9160167636171336
ENSGT00390000010947.Euteleostomi.003.nt,AIC,1,nt,50,1248,1539,1405.44,53.10911371114823,6.65637,0.7264790775510209
ENSGT00390000010947.Euteleostomi.003.nt,AICc,1,nt,50,1248,1539,1405.44,53.10911371114823,6.65637,0.7264790775510209
ENSGT00390000010947.Euteleostomi.003.nt,BIC,2,nt,50,1248,1539,1405.44,53.10911371114823,6.65637,0.7264790775510209
ENSGT00390000011425.Euteleostomi.001.nt,AIC,1,nt,52,867,960,899.8846153846154,15.984862748990759,7.2272,0.9713901131221737
ENSGT00390000011425.Euteleostomi.001.nt,AICc,2,nt,52,867,960,899.8846153846154,15.984862748990759,7.2272,0.9713901131221737
ENSGT00390000011425.Euteleostomi.001.nt,BIC,1,nt,52,867,960,899.8846153846154,15.984862748990759,7.2272,0.9713901131221737
ENSGT00390000011560.Euteleostomi.002.nt,AIC,1,nt,62,1368,1515,1393.1129032258063,30.75397073587845,6.724620000000002,0.7354742147012174
ENSGT00390000011560.Euteleostomi.002.nt,AICc,1,nt,62,1368,1515,1393.1129032258063,30.75397073587845,6.724620000000002,0.7354742147012174
ENSGT00390000011560.Euteleostomi.002.nt,BIC,3,nt,62,1368,1515,1393.1129032258063,30.75397073587845,6.724620000000002,0.7354742147012174
ENSGT00390000011587.Euteleostomi.001.nt,AIC,1,nt,52,2136,3009,2483.019230769231,293.78306591599954,7.887210000000001,0.9970378733031676
ENSGT00390000011587.Euteleostomi.001.nt,AICc,1,nt,52,2136,3009,2483.019230769231,293.78306591599954,7.887210000000001,0.9970378733031676
ENSGT00390000011587.Euteleostomi.001.nt,BIC,2,nt,52,2136,3009,2483.019230769231,293.78306591599954,7.887210000000001,0.9970378733031676
ENSGT00390000011747.Euteleostomi.001.nt,AIC,3,nt,51,639,909,683.7058823529412,51.95547867844047,4.38883,0.3758553568627452
ENSGT00390000011747.Euteleostomi.001.nt,AICc,3,nt,51,639,909,683.7058823529412,51.95547867844047,4.38883,0.3758553568627452
ENSGT00390000011747.Euteleostomi.001.nt,BIC,1,nt,51,639,909,683.7058823529412,51.95547867844047,4.38883,0.3758553568627452
ENSGT00390000011821.Euteleostomi.001.nt,AIC,1,nt,55,975,2373,1872.0545454545454,425.97045707775357,11.14385,1.044867299663299
ENSGT00390000011821.Euteleostomi.001.nt,AICc,1,nt,55,975,2373,1872.0545454545454,425.97045707775357,11.14385,1.044867299663299
ENSGT00390000011821.Euteleostomi.001.nt,BIC,1,nt,55,975,2373,1872.0545454545454,425.97045707775357,11.14385,1.044867299663299
ENSGT00390000011831.Euteleostomi.001.nt,AIC,2,nt,61,1638,1932,1733.5081967213114,54.64937418086922,6.937520000000004,0.6863645136612031
ENSGT00390000011831.Euteleostomi.001.nt,AICc,2,nt,61,1638,1932,1733.5081967213114,54.64937418086922,6.937520000000004,0.6863645136612031
ENSGT00390000011831.Euteleostomi.001.nt,BIC,1,nt,61,1638,1932,1733.5081967213114,54.64937418086922,6.937520000000004,0.6863645136612031
ENSGT00390000011960.Euteleostomi.001.nt,AIC,2,nt,61,1302,1677,1385.6065573770493,59.825936039069376,9.90413,1.2904905355191287
ENSGT00390000011960.Euteleostomi.001.nt,AICc,2,nt,61,1302,1677,1385.6065573770493,59.825936039069376,9.90413,1.2904905355191287
ENSGT00390000011960.Euteleostomi.001.nt,BIC,2,nt,61,1302,1677,1385.6065573770493,59.825936039069376,9.90413,1.2904905355191287
ENSGT00390000012305.Euteleostomi.001.nt,AIC,2,nt,52,735,1302,997.9038461538462,148.3247972360425,10.968330000000002,1.150253733031674
ENSGT00390000012305.Euteleostomi.001.nt,AICc,1,nt,52,735,1302,997.9038461538462,148.3247972360425,10.968330000000002,1.150253733031674
ENSGT00390000012305.Euteleostomi.001.nt,BIC,1,nt,52,735,1302,997.9038461538462,148.3247972360425,10.968330000000002,1.150253733031674
ENSGT00390000013146.Euteleostomi.005.nt,AIC,1,nt,61,813,1008,863.4590163934427,34.36062367036421,9.07384,0.8298357049180333
ENSGT00390000013146.Euteleostomi.005.nt,AICc,1,nt,61,813,1008,863.4590163934427,34.36062367036421,9.07384,0.8298357049180333
ENSGT00390000013146.Euteleostomi.005.nt,BIC,2,nt,61,813,1008,863.4590163934427,34.36062367036421,9.07384,0.8298357049180333
ENSGT00390000013164.Euteleostomi.006.nt,AIC,1,nt,52,3246,6825,5686.788461538462,968.4501735700102,7.057889999999997,0.9165470739064862
ENSGT00390000013164.Euteleostomi.006.nt,AICc,1,nt,52,3246,6825,5686.788461538462,968.4501735700102,7.057889999999997,0.9165470739064862
ENSGT00390000013164.Euteleostomi.006.nt,BIC,2,nt,52,3246,6825,5686.788461538462,968.4501735700102,7.057889999999997,0.9165470739064862
ENSGT00390000013285.Euteleostomi.001.nt,AIC,1,nt,52,1296,1695,1556.4807692307693,91.34817906780914,6.7344800000000005,0.6955002036199102
ENSGT00390000013285.Euteleostomi.001.nt,AICc,1,nt,52,1296,1695,1556.4807692307693,91.34817906780914,6.7344800000000005,0.6955002036199102
ENSGT00390000013285.Euteleostomi.001.nt,BIC,1,nt,52,1296,1695,1556.4807692307693,91.34817906780914,6.7344800000000005,0.6955002036199102
ENSGT00390000013296.Euteleostomi.001.nt,AIC,1,nt,61,1026,2934,1495.622950819672,498.90417129058716,8.668740000000001,0.7331337595628421
ENSGT00390000013296.Euteleostomi.001.nt,AICc,1,nt,61,1026,2934,1495.622950819672,498.90417129058716,8.668740000000001,0.7331337595628421
ENSGT00390000013296.Euteleostomi.001.nt,BIC,2,nt,61,1026,2934,1495.622950819672,498.90417129058716,8.668740000000001,0.7331337595628421
ENSGT00390000013494.Euteleostomi.001.nt,AIC,2,nt,61,2934,3435,3241.3278688524592,119.78796841523435,7.559020000000002,0.7621261748633875
ENSGT00390000013494.Euteleostomi.001.nt,AICc,2,nt,61,2934,3435,3241.3278688524592,119.78796841523435,7.559020000000002,0.7621261748633875
ENSGT00390000013494.Euteleostomi.001.nt,BIC,1,nt,61,2934,3435,3241.3278688524592,119.78796841523435,7.559020000000002,0.7621261748633875
ENSGT00390000013549.Euteleostomi.001.nt,AIC,1,nt,51,2049,2595,2315.1176470588234,118.92462269165684,5.736470000000002,0.5244194666666664
ENSGT00390000013549.Euteleostomi.001.nt,AICc,1,nt,51,2049,2595,2315.1176470588234,118.92462269165684,5.736470000000002,0.5244194666666664
ENSGT00390000013549.Euteleostomi.001.nt,BIC,1,nt,51,2049,2595,2315.1176470588234,118.92462269165684,5.736470000000002,0.5244194666666664
ENSGT00390000013581.Euteleostomi.001.nt,AIC,1,nt,57,2025,2568,2311.1052631578946,162.73803271894707,6.929089999999996,0.8329460150375926
ENSGT00390000013581.Euteleostomi.001.nt,AICc,1,nt,57,2025,2568,2311.1052631578946,162.73803271894707,6.929089999999996,0.8329460150375926
ENSGT00390000013581.Euteleostomi.001.nt,BIC,2,nt,57,2025,2568,2311.1052631578946,162.73803271894707,6.929089999999996,0.8329460150375926
ENSGT00390000013762.Euteleostomi.001.nt,AIC,1,NA,NA,NA,NA,NA,NA,NA,NA
ENSGT00390000013762.Euteleostomi.001.nt,AICc,1,NA,NA,NA,NA,NA,NA,NA,NA
ENSGT00390000013762.Euteleostomi.001.nt,BIC,3,NA,NA,NA,NA,NA,NA,NA,NA
ENSGT00390000014093.Euteleostomi.001.nt,AIC,1,nt,58,1251,1632,1398.9310344827586,106.96759011847082,4.8061300000000005,0.5043664670296428
ENSGT00390000014093.Euteleostomi.001.nt,AICc,1,nt,58,1251,1632,1398.9310344827586,106.96759011847082,4.8061300000000005,0.5043664670296428
ENSGT00390000014093.Euteleostomi.001.nt,BIC,1,nt,58,1251,1632,1398.9310344827586,106.96759011847082,4.8061300000000005,0.5043664670296428
ENSGT00390000014100.Euteleostomi.001.nt,AIC,1,nt,55,795,858,837.6,13.532676502944025,6.565590000000001,0.6827439730639735
ENSGT00390000014100.Euteleostomi.001.nt,AICc,2,nt,55,795,858,837.6,13.532676502944025,6.565590000000001,0.6827439730639735
ENSGT00390000014100.Euteleostomi.001.nt,BIC,2,nt,55,795,858,837.6,13.532676502944025,6.565590000000001,0.6827439730639735
ENSGT00390000014213.Euteleostomi.001.nt,AIC,2,nt,55,1185,1371,1286.1272727272728,57.11880229624546,7.604240000000001,1.0860602289562291
ENSGT00390000014213.Euteleostomi.001.nt,AICc,2,nt,55,1185,1371,1286.1272727272728,57.11880229624546,7.604240000000001,1.0860602289562291
ENSGT00390000014213.Euteleostomi.001.nt,BIC,2,nt,55,1185,1371,1286.1272727272728,57.11880229624546,7.604240000000001,1.0860602289562291
ENSGT00390000014618.Euteleostomi.001.nt,AIC,1,nt,61,1617,1965,1782.2459016393443,106.00560609981984,9.052709999999998,1.102568306010929
ENSGT00390000014618.Euteleostomi.001.nt,AICc,1,nt,61,1617,1965,1782.2459016393443,106.00560609981984,9.052709999999998,1.102568306010929
ENSGT00390000014618.Euteleostomi.001.nt,BIC,2,nt,61,1617,1965,1782.2459016393443,106.00560609981984,9.052709999999998,1.102568306010929
ENSGT00390000015092.Euteleostomi.002.nt,AIC,1,nt,60,1710,2070,1960.25,91.66975084693415,5.963010000000001,0.681629242937851
ENSGT00390000015092.Euteleostomi.002.nt,AICc,1,nt,60,1710,2070,1960.25,91.66975084693415,5.963010000000001,0.681629242937851
ENSGT00390000015092.Euteleostomi.002.nt,BIC,1,nt,60,1710,2070,1960.25,91.66975084693415,5.963010000000001,0.681629242937851
ENSGT00390000015406.Euteleostomi.001.nt,AIC,1,nt,61,819,1053,927.1475409836065,70.98117968061997,5.911709999999998,0.7613745573770481
ENSGT00390000015406.Euteleostomi.001.nt,AICc,2,nt,61,819,1053,927.1475409836065,70.98117968061997,5.911709999999998,0.7613745573770481
ENSGT00390000015406.Euteleostomi.001.nt,BIC,1,nt,61,819,1053,927.1475409836065,70.98117968061997,5.911709999999998,0.7613745573770481
ENSGT00390000015510.Euteleostomi.001.nt,AIC,1,nt,56,1491,1857,1696.232142857143,83.9138066592855,4.678039999999999,0.7242799740259735
ENSGT00390000015510.Euteleostomi.001.nt,AICc,1,nt,56,1491,1857,1696.232142857143,83.9138066592855,4.678039999999999,0.7242799740259735
ENSGT00390000015510.Euteleostomi.001.nt,BIC,1,nt,56,1491,1857,1696.232142857143,83.9138066592855,4.678039999999999,0.7242799740259735
ENSGT00390000015700.Euteleostomi.001.nt,AIC,2,nt,54,1362,1608,1440.2777777777778,44.05717411721919,7.717149999999999,0.7904173654786858
ENSGT00390000015700.Euteleostomi.001.nt,AICc,2,nt,54,1362,1608,1440.2777777777778,44.05717411721919,7.717149999999999,0.7904173654786858
ENSGT00390000015700.Euteleostomi.001.nt,BIC,1,nt,54,1362,1608,1440.2777777777778,44.05717411721919,7.717149999999999,0.7904173654786858
ENSGT00390000016025.Euteleostomi.001.nt,AIC,2,nt,59,1797,1992,1921.8813559322034,68.00306401458046,7.670650000000002,0.6578817299824675
ENSGT00390000016025.Euteleostomi.001.nt,AICc,2,nt,59,1797,1992,1921.8813559322034,68.00306401458046,7.670650000000002,0.6578817299824675
ENSGT00390000016025.Euteleostomi.001.nt,BIC,2,nt,59,1797,1992,1921.8813559322034,68.00306401458046,7.670650000000002,0.6578817299824675
ENSGT00390000016028.Euteleostomi.002.nt,AIC,1,nt,62,1113,1503,1262.032258064516,109.24659543660704,8.56118,0.9905455843469062
ENSGT00390000016028.Euteleostomi.002.nt,AICc,1,nt,62,1113,1503,1262.032258064516,109.24659543660704,8.56118,0.9905455843469062
ENSGT00390000016028.Euteleostomi.002.nt,BIC,1,nt,62,1113,1503,1262.032258064516,109.24659543660704,8.56118,0.9905455843469062
ENSGT00390000016292.Euteleostomi.001.nt,AIC,1,nt,51,954,1053,1012.4705882352941,28.98299704390591,5.017870000000001,0.5865579450980398
ENSGT00390000016292.Euteleostomi.001.nt,AICc,2,nt,51,954,1053,1012.4705882352941,28.98299704390591,5.017870000000001,0.5865579450980398
ENSGT00390000016292.Euteleostomi.001.nt,BIC,1,nt,51,954,1053,1012.4705882352941,28.98299704390591,5.017870000000001,0.5865579450980398
ENSGT00390000016313.Euteleostomi.001.nt,AIC,2,nt,52,2577,3030,2627.7115384615386,63.25092777385478,4.09683,0.449860874811463
ENSGT00390000016313.Euteleostomi.001.nt,AICc,2,nt,52,2577,3030,2627.7115384615386,63.25092777385478,4.09683,0.449860874811463
ENSGT00390000016313.Euteleostomi.001.nt,BIC,1,nt,52,2577,3030,2627.7115384615386,63.25092777385478,4.09683,0.449860874811463
ENSGT00390000016402.Euteleostomi.001.nt,AIC,2,nt,56,705,891,800.1964285714286,80.60710991489007,7.487069999999998,1.0034080519480515
ENSGT00390000016402.Euteleostomi.001.nt,AICc,2,nt,56,705,891,800.1964285714286,80.60710991489007,7.487069999999998,1.0034080519480515
ENSGT00390000016402.Euteleostomi.001.nt,BIC,2,nt,56,705,891,800.1964285714286,80.60710991489007,7.487069999999998,1.0034080519480515
ENSGT00390000016421.Euteleostomi.001.nt,AIC,1,nt,57,6600,7431,7078.210526315789,276.3787345061447,7.231070000000003,1.0047636591478695
ENSGT00390000016421.Euteleostomi.001.nt,AICc,1,nt,57,6600,7431,7078.210526315789,276.3787345061447,7.231070000000003,1.0047636591478695
ENSGT00390000016421.Euteleostomi.001.nt,BIC,1,nt,57,6600,7431,7078.210526315789,276.3787345061447,7.231070000000003,1.0047636591478695
ENSGT00390000016529.Euteleostomi.002.nt,AIC,1,nt,59,1314,2031,1780.677966101695,218.76979245851942,6.387979999999999,0.7233041496201057
ENSGT00390000016529.Euteleostomi.002.nt,AICc,1,nt,59,1314,2031,1780.677966101695,218.76979245851942,6.387979999999999,0.7233041496201057
ENSGT00390000016529.Euteleostomi.002.nt,BIC,1,nt,59,1314,2031,1780.677966101695,218.76979245851942,6.387979999999999,0.7233041496201057
ENSGT00390000016613.Euteleostomi.001.nt,AIC,2,nt,50,1872,2097,1980.42,47.534773522943716,5.43564,0.6064432081632657
ENSGT00390000016613.Euteleostomi.001.nt,AICc,2,nt,50,1872,2097,1980.42,47.534773522943716,5.43564,0.6064432081632657
ENSGT00390000016613.Euteleostomi.001.nt,BIC,3,nt,50,1872,2097,1980.42,47.534773522943716,5.43564,0.6064432081632657
ENSGT00390000016655.Euteleostomi.001.nt,AIC,1,nt,56,2556,2724,2647.6071428571427,47.8017415321502,5.949050000000002,0.6881375389610387
ENSGT00390000016655.Euteleostomi.001.nt,AICc,1,nt,56,2556,2724,2647.6071428571427,47.8017415321502,5.949050000000002,0.6881375389610387
ENSGT00390000016655.Euteleostomi.001.nt,BIC,1,nt,56,2556,2724,2647.6071428571427,47.8017415321502,5.949050000000002,0.6881375389610387
ENSGT00390000016700.Euteleostomi.001.nt,AIC,2,nt,52,765,1185,794.0192307692307,73.3157261531076,4.2080899999999986,0.3796035746606335
ENSGT00390000016700.Euteleostomi.001.nt,AICc,2,nt,52,765,1185,794.0192307692307,73.3157261531076,4.2080899999999986,0.3796035746606335
ENSGT00390000016700.Euteleostomi.001.nt,BIC,3,nt,52,765,1185,794.0192307692307,73.3157261531076,4.2080899999999986,0.3796035746606335
ENSGT00390000016833.Euteleostomi.001.nt,AIC,2,nt,57,1023,1911,1363.7368421052631,316.2226005248625,10.782990000000003,1.3909886842105272
ENSGT00390000016833.Euteleostomi.001.nt,AICc,3,nt,57,1023,1911,1363.7368421052631,316.2226005248625,10.782990000000003,1.3909886842105272
ENSGT00390000016833.Euteleostomi.001.nt,BIC,3,nt,57,1023,1911,1363.7368421052631,316.2226005248625,10.782990000000003,1.3909886842105272
ENSGT00390000017119.Euteleostomi.001.nt,AIC,1,nt,50,1368,1803,1595.7,135.78648455481533,5.77711,0.6868861387755111
ENSGT00390000017119.Euteleostomi.001.nt,AICc,1,nt,50,1368,1803,1595.7,135.78648455481533,5.77711,0.6868861387755111
ENSGT00390000017119.Euteleostomi.001.nt,BIC,1,nt,50,1368,1803,1595.7,135.78648455481533,5.77711,0.6868861387755111
ENSGT00390000017146.Euteleostomi.001.nt,AIC,1,nt,52,1179,1530,1385.423076923077,74.94242133689772,7.202239999999997,0.8432617948717949
ENSGT00390000017146.Euteleostomi.001.nt,AICc,1,nt,52,1179,1530,1385.423076923077,74.94242133689772,7.202239999999997,0.8432617948717949
ENSGT00390000017146.Euteleostomi.001.nt,BIC,1,nt,52,1179,1530,1385.423076923077,74.94242133689772,7.202239999999997,0.8432617948717949
ENSGT00390000017213.Euteleostomi.001.nt,AIC,2,nt,53,1164,1986,1721.8867924528302,206.6535246379384,7.674799999999997,1.027650943396226
ENSGT00390000017213.Euteleostomi.001.nt,AICc,2,nt,53,1164,1986,1721.8867924528302,206.6535246379384,7.674799999999997,1.027650943396226
ENSGT00390000017213.Euteleostomi.001.nt,BIC,2,nt,53,1164,1986,1721.8867924528302,206.6535246379384,7.674799999999997,1.027650943396226
ENSGT00390000017273.Euteleostomi.001.nt,AIC,2,nt,55,1365,2181,1840.2,319.51817892987975,9.150709999999993,1.4383913400673392
ENSGT00390000017273.Euteleostomi.001.nt,AICc,2,nt,55,1365,2181,1840.2,319.51817892987975,9.150709999999993,1.4383913400673392
ENSGT00390000017273.Euteleostomi.001.nt,BIC,1,nt,55,1365,2181,1840.2,319.51817892987975,9.150709999999993,1.4383913400673392
ENSGT00390000017365.Euteleostomi.001.nt,AIC,1,nt,61,2703,2835,2754.098360655738,19.04442605946491,10.000070000000004,0.9099459125683057
ENSGT00390000017365.Euteleostomi.001.nt,AICc,1,nt,61,2703,2835,2754.098360655738,19.04442605946491,10.000070000000004,0.9099459125683057
ENSGT00390000017365.Euteleostomi.001.nt,BIC,1,nt,61,2703,2835,2754.098360655738,19.04442605946491,10.000070000000004,0.9099459125683057
ENSGT00390000017581.Euteleostomi.001.nt,AIC,1,nt,52,684,771,707.5384615384615,27.116640964444144,8.587749999999996,0.8883466440422345
ENSGT00390000017581.Euteleostomi.001.nt,AICc,1,nt,52,684,771,707.5384615384615,27.116640964444144,8.587749999999996,0.8883466440422345
ENSGT00390000017581.Euteleostomi.001.nt,BIC,1,nt,52,684,771,707.5384615384615,27.116640964444144,8.587749999999996,0.8883466440422345
ENSGT00390000017671.Euteleostomi.001.nt,AIC,2,nt,60,1140,1425,1207.8,45.336706421535986,7.99899,1.0071668474576294
ENSGT00390000017671.Euteleostomi.001.nt,AICc,2,nt,60,1140,1425,1207.8,45.336706421535986,7.99899,1.0071668474576294
ENSGT00390000017671.Euteleostomi.001.nt,BIC,2,nt,60,1140,1425,1207.8,45.336706421535986,7.99899,1.0071668474576294
ENSGT00390000017673.Euteleostomi.002.nt,AIC,2,nt,50,852,1002,938.82,26.456502614900646,5.66588,0.53160092244898
ENSGT00390000017673.Euteleostomi.002.nt,AICc,2,nt,50,852,1002,938.82,26.456502614900646,5.66588,0.53160092244898
ENSGT00390000017673.Euteleostomi.002.nt,BIC,1,nt,50,852,1002,938.82,26.456502614900646,5.66588,0.53160092244898
ENSGT00390000017707.Euteleostomi.001.nt,AIC,2,nt,59,1818,2676,2205.35593220339,306.84775303363136,4.871960000000002,0.6245842080654584
ENSGT00390000017707.Euteleostomi.001.nt,AICc,2,nt,59,1818,2676,2205.35593220339,306.84775303363136,4.871960000000002,0.6245842080654584
ENSGT00390000017707.Euteleostomi.001.nt,BIC,1,nt,59,1818,2676,2205.35593220339,306.84775303363136,4.871960000000002,0.6245842080654584
ENSGT00390000017920.Euteleostomi.002.nt,AIC,1,nt,51,1044,1734,1406.3529411764705,125.95758389702651,6.908810000000003,0.6882821647058818
ENSGT00390000017920.Euteleostomi.002.nt,AICc,1,nt,51,1044,1734,1406.3529411764705,125.95758389702651,6.908810000000003,0.6882821647058818
ENSGT00390000017920.Euteleostomi.002.nt,BIC,2,nt,51,1044,1734,1406.3529411764705,125.95758389702651,6.908810000000003,0.6882821647058818
ENSGT00390000017928.Euteleostomi.001.nt,AIC,1,nt,58,2190,2553,2226.9310344827586,46.64267380804516,4.685749999999999,0.6405441923774935
ENSGT00390000017928.Euteleostomi.001.nt,AICc,1,nt,58,2190,2553,2226.9310344827586,46.64267380804516,4.685749999999999,0.6405441923774935
ENSGT00390000017928.Euteleostomi.001.nt,BIC,1,nt,58,2190,2553,2226.9310344827586,46.64267380804516,4.685749999999999,0.6405441923774935
ENSGT00390000018051.Euteleostomi.001.nt,AIC,1,nt,50,1074,1389,1212.06,74.17007757959584,9.367020000000005,0.9398816408163263
ENSGT00390000018051.Euteleostomi.001.nt,AICc,1,nt,50,1074,1389,1212.06,74.17007757959584,9.367020000000005,0.9398816408163263
ENSGT00390000018051.Euteleostomi.001.nt,BIC,1,nt,50,1074,1389,1212.06,74.17007757959584,9.367020000000005,0.9398816408163263
ENSGT00390000018245.Euteleostomi.001.nt,AIC,4,nt,60,858,1023,931.55,32.71677380390055,10.367909999999998,1.02849643502825
ENSGT00390000018245.Euteleostomi.001.nt,AICc,4,nt,60,858,1023,931.55,32.71677380390055,10.367909999999998,1.02849643502825
ENSGT00390000018245.Euteleostomi.001.nt,BIC,1,nt,60,858,1023,931.55,32.71677380390055,10.367909999999998,1.02849643502825
ENSGT00390000018573.Euteleostomi.001.nt,AIC,2,nt,62,936,1266,1133.0806451612902,97.48178449214839,4.339810000000001,0.47150503437334734
ENSGT00390000018573.Euteleostomi.001.nt,AICc,1,nt,62,936,1266,1133.0806451612902,97.48178449214839,4.339810000000001,0.47150503437334734
ENSGT00390000018573.Euteleostomi.001.nt,BIC,2,nt,62,936,1266,1133.0806451612902,97.48178449214839,4.339810000000001,0.47150503437334734
ENSGT00390000018612.Euteleostomi.001.nt,AIC,1,nt,61,2046,2214,2140.967213114754,49.27642005838585,5.92062,0.6294960765027329
ENSGT00390000018612.Euteleostomi.001.nt,AICc,1,nt,61,2046,2214,2140.967213114754,49.27642005838585,5.92062,0.6294960765027329
ENSGT00390000018612.Euteleostomi.001.nt,BIC,1,nt,61,2046,2214,2140.967213114754,49.27642005838585,5.92062,0.6294960765027329
ENSGT00390000018714.Euteleostomi.002.nt,AIC,2,nt,60,1071,1836,1456.3,239.56827695259216,6.730890000000001,0.887202186440677
ENSGT00390000018714.Euteleostomi.002.nt,AICc,2,nt,60,1071,1836,1456.3,239.56827695259216,6.730890000000001,0.887202186440677
ENSGT00390000018714.Euteleostomi.002.nt,BIC,2,nt,60,1071,1836,1456.3,239.56827695259216,6.730890000000001,0.887202186440677
ENSGT00390000018729.Euteleostomi.001.nt,AIC,2,nt,62,1140,2793,1870.4516129032259,743.4875433579929,8.351700000000001,0.8406358223162346
ENSGT00390000018729.Euteleostomi.001.nt,AICc,2,nt,62,1140,2793,1870.4516129032259,743.4875433579929,8.351700000000001,0.8406358223162346
ENSGT00390000018729.Euteleostomi.001.nt,BIC,2,nt,62,1140,2793,1870.4516129032259,743.4875433579929,8.351700000000001,0.8406358223162346
ENSGT00390000020719.Euteleostomi.003.nt,AIC,1,nt,61,1077,1725,1253.1147540983607,217.40262941990494,3.8342800000000015,0.4675337049180326
ENSGT00390000020719.Euteleostomi.003.nt,AICc,1,nt,61,1077,1725,1253.1147540983607,217.40262941990494,3.8342800000000015,0.4675337049180326
ENSGT00390000020719.Euteleostomi.003.nt,BIC,1,nt,61,1077,1725,1253.1147540983607,217.40262941990494,3.8342800000000015,0.4675337049180326
ENSGT00400000022032.Euteleostomi.001.nt,AIC,2,nt,61,699,1218,954.1967213114754,137.9650704190655,9.294319999999999,0.7897272459016387
